Αἰσχύνης	*ai)sxu/nhs	αἰσχύνη	ai)sxu/nh	urn:cite2:hmt:lsj.chicago_md:n2739	n-s---fg-
πράγει	pra/gei	πρᾶγος	pra=gos	urn:cite2:hmt:lsj.chicago_md:n86134	n-d---nn-
πράγει	pra/gei	πρᾶγος	pra=gos	urn:cite2:hmt:lsj.chicago_md:n86134	n-d---nv-
πράγει	pra/gei	πρᾶγος	pra=gos	urn:cite2:hmt:lsj.chicago_md:n86134	n-d---na-
πράγει	pra/gei	πρᾶγος	pra=gos	urn:cite2:hmt:lsj.chicago_md:n86134	n-s---nd-
πράγει	pra/gei	πρᾶγος	pra=gos	urn:cite2:hmt:lsj.chicago_md:n86134	n-s---nd-
πράξαιμεν	pra/caimen	πράσσω	pra/ssw	urn:cite2:hmt:lsj.chicago_md:n86219	v1paoa---
πράξαιμεν	pra/caimen	πράσσω	pra/ssw	urn:cite2:hmt:lsj.chicago_md:n86219	v1paoa---
πράξειν	pra/cein	πράσσω	pra/ssw	urn:cite2:hmt:lsj.chicago_md:n86219	v--fna---
πράσσει	pra/ssei	πράσσω	pra/ssw	urn:cite2:hmt:lsj.chicago_md:n86219	v2spie---
πράσσει	pra/ssei	πράσσω	pra/ssw	urn:cite2:hmt:lsj.chicago_md:n86219	v3spia---
πράσσειν	pra/ssein	πράσσω	pra/ssw	urn:cite2:hmt:lsj.chicago_md:n86219	v--pna---
πράσσουσα	pra/ssousa	πράσσω	pra/ssw	urn:cite2:hmt:lsj.chicago_md:n86219	v-sppafn-
πράσσουσα	pra/ssousa	πράσσω	pra/ssw	urn:cite2:hmt:lsj.chicago_md:n86219	v-sppafv-
πράσσουσαν	pra/ssousan	πράσσω	pra/ssw	urn:cite2:hmt:lsj.chicago_md:n86219	v-sppafa-
πρέπει	pre/pei	πρέπω	pre/pw	urn:cite2:hmt:lsj.chicago_md:n86276	v2spie---
πρέπει	pre/pei	πρέπω	pre/pw	urn:cite2:hmt:lsj.chicago_md:n86276	v3spia---
πρέποντες	pre/pontes	πρέπω	pre/pw	urn:cite2:hmt:lsj.chicago_md:n86276	v-pppamn-
πρέποντες	pre/pontes	πρέπω	pre/pw	urn:cite2:hmt:lsj.chicago_md:n86276	v-pppamv-
πρέποντες	pre/pontes	πρέπων	pre/pwn	urn:cite2:hmt:lsj.chicago_md:n86278	n-p---mn-
πρέποντες	pre/pontes	πρέπων	pre/pwn	urn:cite2:hmt:lsj.chicago_md:n86278	n-p---mv-
πρέσβιστον	pre/sbiston	πρέσβιστος	pre/sbistos	urn:cite2:hmt:lsj.chicago_md:n86299	a-s---ma-
πρέσβιστον	pre/sbiston	πρέσβιστος	pre/sbistos	urn:cite2:hmt:lsj.chicago_md:n86299	a-s---nn-
πρέσβιστον	pre/sbiston	πρέσβιστος	pre/sbistos	urn:cite2:hmt:lsj.chicago_md:n86299	a-s---nv-
πρέσβιστον	pre/sbiston	πρέσβιστος	pre/sbistos	urn:cite2:hmt:lsj.chicago_md:n86299	a-s---na-
πρήσω	prh/sw	πίμπρημι	pi/mprhmi	urn:cite2:hmt:lsj.chicago_md:n83183	v1sasa---
πρήσω	prh/sw	πίμπρημι	pi/mprhmi	urn:cite2:hmt:lsj.chicago_md:n83183	v1sfia---
πρήσω	prh/sw	πίμπρημι	pi/mprhmi	urn:cite2:hmt:lsj.chicago_md:n83183	v2saim---
πρήσω	prh/sw	πρήθω	prh/qw	urn:cite2:hmt:lsj.chicago_md:n86326	v1sasa---
πρήσω	prh/sw	πρήθω	prh/qw	urn:cite2:hmt:lsj.chicago_md:n86326	v1sfia---
πρήσω	prh/sw	πρήθω	prh/qw	urn:cite2:hmt:lsj.chicago_md:n86326	v2saim---
πρίν	pri/n	πρίν	pri/n	urn:cite2:hmt:lsj.chicago_md:n86371	d--------
πρό	pro/	πρό	pro/	urn:cite2:hmt:lsj.chicago_md:n86405	r--------
πρόδρομος	pro/dromos	πρόδρομος	pro/dromos	urn:cite2:hmt:lsj.chicago_md:n87101	n-s---mn-
πρόδρομος	pro/dromos	πρόδρομος	pro/dromos	urn:cite2:hmt:lsj.chicago_md:n87101	n-s---fn-
πρόκεισαι	pro/keisai	πρόκειμαι	pro/keimai	urn:cite2:hmt:lsj.chicago_md:n87771	v2spie---
πρόμαχος	pro/maxos	πρόμαχος	pro/maxos	urn:cite2:hmt:lsj.chicago_md:n87992	n-s---mn-
πρόμαχος	pro/maxos	πρόμαχος	pro/maxos	urn:cite2:hmt:lsj.chicago_md:n87992	n-s---fn-
πρόμαχ’	pro/max'	πρόμαχος	pro/maxos	urn:cite2:hmt:lsj.chicago_md:n87992	n-p---nn-
πρόμαχ’	pro/max'	πρόμαχος	pro/maxos	urn:cite2:hmt:lsj.chicago_md:n87992	n-p---nv-
πρόμαχ’	pro/max'	πρόμαχος	pro/maxos	urn:cite2:hmt:lsj.chicago_md:n87992	n-p---na-
πρόμαχ’	pro/max'	πρόμαχος	pro/maxos	urn:cite2:hmt:lsj.chicago_md:n87992	n-s---mv-
πρόμαχ’	pro/max'	πρόμαχος	pro/maxos	urn:cite2:hmt:lsj.chicago_md:n87992	n-s---fv-
πρόπρυμνα	pro/prumna	πρόπρυμνα	pro/prumna	urn:cite2:hmt:lsj.chicago_md:n88397	d--------
πρός	pro/s	πρός	pro/s	urn:cite2:hmt:lsj.chicago_md:n88443	r--------
πρόσθε	pro/sqe	πρόσθεν	pro/sqen	urn:cite2:hmt:lsj.chicago_md:n89405	d--------
πρόσπολον	pro/spolon	πρόσπολος	pro/spolos	urn:cite2:hmt:lsj.chicago_md:n89993	n-s---ma-
πρόσω	pro/sw	πρόσω	pro/sw	urn:cite2:hmt:lsj.chicago_md:n90410	d--------
πρότερον	pro/teron	πρότερος	pro/teros	urn:cite2:hmt:lsj.chicago_md:n90504	a-s---ma-
πρότερον	pro/teron	πρότερος	pro/teros	urn:cite2:hmt:lsj.chicago_md:n90504	a-s---nn-
πρότερον	pro/teron	πρότερος	pro/teros	urn:cite2:hmt:lsj.chicago_md:n90504	a-s---nv-
πρότερον	pro/teron	πρότερος	pro/teros	urn:cite2:hmt:lsj.chicago_md:n90504	a-s---na-
πρύμνηθεν	pru/mnhqen	πρύμνηθεν	pru/mnhqen	urn:cite2:hmt:lsj.chicago_md:n90836	d--------
πρύμνῃ	pru/mnh|	πρύμνα	pru/mna	urn:cite2:hmt:lsj.chicago_md:n90833	n-s---fd-
πρύμνῃ	pru/mnh|	πρύμνα	pru/mna	urn:cite2:hmt:lsj.chicago_md:n90833	n-s---fd-
πρᾶγμα	pra=gma	πρᾶγμα	pra=gma	urn:cite2:hmt:lsj.chicago_md:n86112	n-s---nn-
πρᾶγμα	pra=gma	πρᾶγμα	pra=gma	urn:cite2:hmt:lsj.chicago_md:n86112	n-s---nv-
πρᾶγμα	pra=gma	πρᾶγμα	pra=gma	urn:cite2:hmt:lsj.chicago_md:n86112	n-s---na-
πρᾶγος	pra=gos	πρᾶγος	pra=gos	urn:cite2:hmt:lsj.chicago_md:n86134	n-s---nn-
πρᾶγος	pra=gos	πρᾶγος	pra=gos	urn:cite2:hmt:lsj.chicago_md:n86134	n-s---nv-
πρᾶγος	pra=gos	πρᾶγος	pra=gos	urn:cite2:hmt:lsj.chicago_md:n86134	n-s---na-
πρῶτον	prw=ton	πρότερος	pro/teros	urn:cite2:hmt:lsj.chicago_md:n90504	a-s---ma-
πρῶτον	prw=ton	πρότερος	pro/teros	urn:cite2:hmt:lsj.chicago_md:n90504	a-s---nn-
πρῶτον	prw=ton	πρότερος	pro/teros	urn:cite2:hmt:lsj.chicago_md:n90504	a-s---nv-
πρῶτον	prw=ton	πρότερος	pro/teros	urn:cite2:hmt:lsj.chicago_md:n90504	a-s---na-
πρῶτον	prw=ton	πρῶτος	prw=tos	urn:cite2:hmt:lsj.chicago_md:n91038	a-s---ma-
πρῶτον	prw=ton	πρῶτος	prw=tos	urn:cite2:hmt:lsj.chicago_md:n91038	a-s---nn-
πρῶτον	prw=ton	πρῶτος	prw=tos	urn:cite2:hmt:lsj.chicago_md:n91038	a-s---nv-
πρῶτον	prw=ton	πρῶτος	prw=tos	urn:cite2:hmt:lsj.chicago_md:n91038	a-s---na-
πρῷραν	prw=|ran	πρῷρα	prw=|ra	urn:cite2:hmt:lsj.chicago_md:n90893	n-s---fa-
πτόλει	pto/lei	πόλις	po/lis	urn:cite2:hmt:lsj.chicago_md:n84494	n-d---fn-
πτόλει	pto/lei	πόλις	po/lis	urn:cite2:hmt:lsj.chicago_md:n84494	n-d---fv-
πτόλει	pto/lei	πόλις	po/lis	urn:cite2:hmt:lsj.chicago_md:n84494	n-d---fa-
πτόλει	pto/lei	πόλις	po/lis	urn:cite2:hmt:lsj.chicago_md:n84494	n-s---fd-
πτόλει	pto/lei	πόλις	po/lis	urn:cite2:hmt:lsj.chicago_md:n84494	n-s---fd-
πτόλιν	pto/lin	πόλις	po/lis	urn:cite2:hmt:lsj.chicago_md:n84494	n-s---fa-
πτόλις	pto/lis	πόλις	po/lis	urn:cite2:hmt:lsj.chicago_md:n84494	n-p---fa-
πτόλις	pto/lis	πόλις	po/lis	urn:cite2:hmt:lsj.chicago_md:n84494	n-s---fn-
πυκνοῦ	puknou=	πυκνός	pukno/s	urn:cite2:hmt:lsj.chicago_md:n91439	a-s---mg-
πυκνοῦ	puknou=	πυκνός	pukno/s	urn:cite2:hmt:lsj.chicago_md:n91440a	a-s---mg-
πυκνοῦ	puknou=	πυκνός	pukno/s	urn:cite2:hmt:lsj.chicago_md:n91440	a-s---mg-
πυκνοῦ	puknou=	πυκνός	pukno/s	urn:cite2:hmt:lsj.chicago_md:n91439	a-s---ng-
πυκνοῦ	puknou=	πυκνός	pukno/s	urn:cite2:hmt:lsj.chicago_md:n91440a	a-s---ng-
πυκνοῦ	puknou=	πυκνός	pukno/s	urn:cite2:hmt:lsj.chicago_md:n91440	a-s---ng-
πυκνοῦ	puknou=	πυκνόω	pukno/w	urn:cite2:hmt:lsj.chicago_md:n91451	v2spme---
πυκνοῦ	puknou=	πυκνόω	pukno/w	urn:cite2:hmt:lsj.chicago_md:n91451	v2siie---
πυλωμάτων	pulwma/twn	πύλωμα	pu/lwma	urn:cite2:hmt:lsj.chicago_md:n91507	n-p---ng-
πυλωρόν	pulwro/n	πυλωρός	pulwro/s	urn:cite2:hmt:lsj.chicago_md:n91513	n-s---ma-
πυλώμασι	pulw/masi	πύλωμα	pu/lwma	urn:cite2:hmt:lsj.chicago_md:n91507	n-p---nd-
πυλᾶν	pula=n	πύλη	pu/lh	urn:cite2:hmt:lsj.chicago_md:n91489	n-p---fg-
πυλῶν	pulw=n	πύλη	pu/lh	urn:cite2:hmt:lsj.chicago_md:n91489	n-p---fg-
πυλῶν	pulw=n	πυλόω	pulo/w	urn:cite2:hmt:lsj.chicago_md:n91505	v-sppamv-
πυλῶν	pulw=n	πυλόω	pulo/w	urn:cite2:hmt:lsj.chicago_md:n91505	v-sppann-
πυλῶν	pulw=n	πυλόω	pulo/w	urn:cite2:hmt:lsj.chicago_md:n91505	v-sppanv-
πυλῶν	pulw=n	πυλόω	pulo/w	urn:cite2:hmt:lsj.chicago_md:n91505	v-sppana-
πυλῶν	pulw=n	πυλόω	pulo/w	urn:cite2:hmt:lsj.chicago_md:n91505	v-sppamn-
πυλῶν	pulw=n	πυλόω	pulo/w	urn:cite2:hmt:lsj.chicago_md:n91505	v--pna---
πυργηρουμένοις	purghroume/nois	πυργηρέομαι	purghre/omai	urn:cite2:hmt:lsj.chicago_md:n91584	v-pppemd-
πυργηρουμένοις	purghroume/nois	πυργηρέομαι	purghre/omai	urn:cite2:hmt:lsj.chicago_md:n91584	v-pppend-
πυργηρουμένῳ	purghroume/nw|	πυργηρέομαι	purghre/omai	urn:cite2:hmt:lsj.chicago_md:n91584	v-sppemd-
πυργηρουμένῳ	purghroume/nw|	πυργηρέομαι	purghre/omai	urn:cite2:hmt:lsj.chicago_md:n91584	v-sppend-
πυργοφύλακες	purgofu/lakes	πυργοφύλαξ	purgofu/lac	urn:cite2:hmt:lsj.chicago_md:n91611	n-p---mn-
πυργοφύλακες	purgofu/lakes	πυργοφύλαξ	purgofu/lac	urn:cite2:hmt:lsj.chicago_md:n91611	n-p---mv-
πυργωμάτων	purgwma/twn	πύργωμα	pu/rgwma	urn:cite2:hmt:lsj.chicago_md:n91614	n-p---ng-
πυργώματα	purgw/mata	πύργωμα	pu/rgwma	urn:cite2:hmt:lsj.chicago_md:n91614	n-p---nn-
πυργώματα	purgw/mata	πύργωμα	pu/rgwma	urn:cite2:hmt:lsj.chicago_md:n91614	n-p---nv-
πυργώματα	purgw/mata	πύργωμα	pu/rgwma	urn:cite2:hmt:lsj.chicago_md:n91614	n-p---na-
πυργῶτις	purgw=tis	πυργῶτις	purgw=tis	urn:cite2:hmt:lsj.chicago_md:n91615	n-s---fn-
πυριγενετᾶν	purigeneta=n	πυριγενέτης	purigene/ths	urn:cite2:hmt:lsj.chicago_md:n91674	n-p---mg-
πυρφορεῖ	purforei=	πυρφορέω	purfore/w	urn:cite2:hmt:lsj.chicago_md:n91888	v2spie---
πυρφορεῖ	purforei=	πυρφορέω	purfore/w	urn:cite2:hmt:lsj.chicago_md:n91888	v3spia---
πυρφόρον	purfo/ron	πυρφόρος	purfo/ros	urn:cite2:hmt:lsj.chicago_md:n91889	n-s---ma-
πυρφόρον	purfo/ron	πυρφόρος	purfo/ros	urn:cite2:hmt:lsj.chicago_md:n91889	n-s---fa-
πυρφόρον	purfo/ron	πυρφόρος	purfo/ros	urn:cite2:hmt:lsj.chicago_md:n91889	n-s---nn-
πυρφόρον	purfo/ron	πυρφόρος	purfo/ros	urn:cite2:hmt:lsj.chicago_md:n91889	n-s---nv-
πυρφόρον	purfo/ron	πυρφόρος	purfo/ros	urn:cite2:hmt:lsj.chicago_md:n91889	n-s---na-
πυρί	puri/	πῦρ	pu=r	urn:cite2:hmt:lsj.chicago_md:n91547	n-s---nd-
πυρός	puro/s	πῦρ	pu=r	urn:cite2:hmt:lsj.chicago_md:n91547	n-s---ng-
πυρός	puro/s	πυρός	puro/s	urn:cite2:hmt:lsj.chicago_md:n91800	n-s---mn-
πω	pw	πω	pw	urn:cite2:hmt:lsj.chicago_md:n91921	g--------
πωλικῶν	pwlikw=n	πωλικός	pwliko/s	urn:cite2:hmt:lsj.chicago_md:n91957	a-p---fg-
πωλικῶν	pwlikw=n	πωλικός	pwliko/s	urn:cite2:hmt:lsj.chicago_md:n91957	a-p---mg-
πωλικῶν	pwlikw=n	πωλικός	pwliko/s	urn:cite2:hmt:lsj.chicago_md:n91957	a-p---ng-
πωμάτων	pwma/twn	πῶμα1	pw=ma	urn:cite2:hmt:lsj.chicago_md:n91976	n-p---ng-
πωμάτων	pwma/twn	πῶμα1	pw=ma	urn:cite2:hmt:lsj.chicago_md:n91977	n-p---ng-
πωμάτων	pwma/twn	πῶμα2	pw=ma	urn:cite2:hmt:lsj.chicago_md:n91976	n-p---ng-
πωμάτων	pwma/twn	πῶμα2	pw=ma	urn:cite2:hmt:lsj.chicago_md:n91977	n-p---ng-
πως	pws	πως	pws	urn:cite2:hmt:lsj.chicago_md:n92011	g--------
πάγχαλκον	pa/gxalkon	πάγχαλκος	pa/gxalkos	urn:cite2:hmt:lsj.chicago_md:n76493	n-s---ma-
πάγχαλκον	pa/gxalkon	πάγχαλκος	pa/gxalkos	urn:cite2:hmt:lsj.chicago_md:n76493	n-s---fa-
πάγχαλκον	pa/gxalkon	πάγχαλκος	pa/gxalkos	urn:cite2:hmt:lsj.chicago_md:n76493	n-s---nn-
πάγχαλκον	pa/gxalkon	πάγχαλκος	pa/gxalkos	urn:cite2:hmt:lsj.chicago_md:n76493	n-s---nv-
πάγχαλκον	pa/gxalkon	πάγχαλκος	pa/gxalkos	urn:cite2:hmt:lsj.chicago_md:n76493	n-s---na-
πάγχυ	pa/gxu	πάγχυ	pa/gxu	urn:cite2:hmt:lsj.chicago_md:n76502	d--------
πάθη	pa/qh	πάθη	pa/qh	urn:cite2:hmt:lsj.chicago_md:n76512	n-s---fn-
πάθη	pa/qh	πάθη	pa/qh	urn:cite2:hmt:lsj.chicago_md:n76512	n-s---fv-
πάθη	pa/qh	πάθος	pa/qos	urn:cite2:hmt:lsj.chicago_md:n76530	n-p---nn-
πάθη	pa/qh	πάθος	pa/qos	urn:cite2:hmt:lsj.chicago_md:n76530	n-p---nv-
πάθη	pa/qh	πάθος	pa/qos	urn:cite2:hmt:lsj.chicago_md:n76530	n-p---na-
πάθη	pa/qh	πάθος	pa/qos	urn:cite2:hmt:lsj.chicago_md:n76530	n-d---nn-
πάθη	pa/qh	πάθος	pa/qos	urn:cite2:hmt:lsj.chicago_md:n76530	n-d---nv-
πάθη	pa/qh	πάθος	pa/qos	urn:cite2:hmt:lsj.chicago_md:n76530	n-d---na-
πάθος	pa/qos	πάθος	pa/qos	urn:cite2:hmt:lsj.chicago_md:n76530	n-s---nn-
πάθος	pa/qos	πάθος	pa/qos	urn:cite2:hmt:lsj.chicago_md:n76530	n-s---nv-
πάθος	pa/qos	πάθος	pa/qos	urn:cite2:hmt:lsj.chicago_md:n76530	n-s---na-
πάθω	pa/qw	πάσχω	pa/sxw	urn:cite2:hmt:lsj.chicago_md:n79983	v1sasa---
πάλιν	pa/lin	πάλιν	pa/lin	urn:cite2:hmt:lsj.chicago_md:n76910	d--------
πάλον	pa/lon	πάλλω	pa/llw	urn:cite2:hmt:lsj.chicago_md:n77030	v3paia---
πάλον	pa/lon	πάλλω	pa/llw	urn:cite2:hmt:lsj.chicago_md:n77030	v1saia---
πάλον	pa/lon	πάλος	pa/los	urn:cite2:hmt:lsj.chicago_md:n77039	n-s---ma-
πάλος	pa/los	πάλος	pa/los	urn:cite2:hmt:lsj.chicago_md:n77039	n-s---mn-
πάλῳ	pa/lw|	πάλος	pa/los	urn:cite2:hmt:lsj.chicago_md:n77039	n-s---md-
πάλῳ	pa/lw|	πᾶλος	pa=los	urn:cite2:hmt:lsj.chicago_md:n77040	n-s---md-
πάνδοκον	pa/ndokon	πάνδοκος	pa/ndokos	urn:cite2:hmt:lsj.chicago_md:n77325	n-s---ma-
πάνδοκον	pa/ndokon	πάνδοκος	pa/ndokos	urn:cite2:hmt:lsj.chicago_md:n77325	n-s---fa-
πάνδοκον	pa/ndokon	πάνδοκος	pa/ndokos	urn:cite2:hmt:lsj.chicago_md:n77325	n-s---nn-
πάνδοκον	pa/ndokon	πάνδοκος	pa/ndokos	urn:cite2:hmt:lsj.chicago_md:n77325	n-s---nv-
πάνδοκον	pa/ndokon	πάνδοκος	pa/ndokos	urn:cite2:hmt:lsj.chicago_md:n77325	n-s---na-
πάνδυρτε	pa/ndurte	πάνδυρτος	pa/ndurtos	urn:cite2:hmt:lsj.chicago_md:n77336	n-s---mv-
πάνδυρτε	pa/ndurte	πάνδυρτος	pa/ndurtos	urn:cite2:hmt:lsj.chicago_md:n77336	n-s---fv-
πάνοπλος	pa/noplos	πάνοπλος	pa/noplos	urn:cite2:hmt:lsj.chicago_md:n77506	n-s---mn-
πάνοπλος	pa/noplos	πάνοπλος	pa/noplos	urn:cite2:hmt:lsj.chicago_md:n77506	n-s---fn-
πάντες	pa/ntes	πᾶς	pa=s	urn:cite2:hmt:lsj.chicago_md:n79904	n-p---mn-
πάντες	pa/ntes	πᾶς	pa=s	urn:cite2:hmt:lsj.chicago_md:n79905	n-p---mn-
πάντες	pa/ntes	πᾶς	pa=s	urn:cite2:hmt:lsj.chicago_md:n79906	n-p---mn-
πάντες	pa/ntes	πᾶς	pa=s	urn:cite2:hmt:lsj.chicago_md:n79904	n-p---mv-
πάντες	pa/ntes	πᾶς	pa=s	urn:cite2:hmt:lsj.chicago_md:n79905	n-p---mv-
πάντες	pa/ntes	πᾶς	pa=s	urn:cite2:hmt:lsj.chicago_md:n79906	n-p---mv-
πάντρομος	pa/ntromos	πάντρομος	pa/ntromos	urn:cite2:hmt:lsj.chicago_md:n77692	n-s---mn-
πάντρομος	pa/ntromos	πάντρομος	pa/ntromos	urn:cite2:hmt:lsj.chicago_md:n77692	n-s---fn-
πάντων	pa/ntwn	πᾶς	pa=s	urn:cite2:hmt:lsj.chicago_md:n79904	n-p---mg-
πάντων	pa/ntwn	πᾶς	pa=s	urn:cite2:hmt:lsj.chicago_md:n79905	n-p---mg-
πάντων	pa/ntwn	πᾶς	pa=s	urn:cite2:hmt:lsj.chicago_md:n79906	n-p---mg-
πάντων	pa/ntwn	πᾶς	pa=s	urn:cite2:hmt:lsj.chicago_md:n79904	n-p---ng-
πάντων	pa/ntwn	πᾶς	pa=s	urn:cite2:hmt:lsj.chicago_md:n79905	n-p---ng-
πάντων	pa/ntwn	πᾶς	pa=s	urn:cite2:hmt:lsj.chicago_md:n79906	n-p---ng-
πάντως	pa/ntws	πάντως	pa/ntws	urn:cite2:hmt:lsj.chicago_md:n77698	d--------
πάρεστι	pa/resti	πάρειμι1	pa/reimi	urn:cite2:hmt:lsj.chicago_md:n79223	v3spia---
πάρεστι	pa/resti	πάρειμι1	pa/reimi	urn:cite2:hmt:lsj.chicago_md:n79224	v3spia---
πάρευνον	pa/reunon	πάρευνος	pa/reunos	urn:cite2:hmt:lsj.chicago_md:n79512	n-s---ma-
πάρευνον	pa/reunon	πάρευνος	pa/reunos	urn:cite2:hmt:lsj.chicago_md:n79512	n-s---fa-
πάρευνον	pa/reunon	πάρευνος	pa/reunos	urn:cite2:hmt:lsj.chicago_md:n79512	n-s---nn-
πάρευνον	pa/reunon	πάρευνος	pa/reunos	urn:cite2:hmt:lsj.chicago_md:n79512	n-s---nv-
πάρευνον	pa/reunon	πάρευνος	pa/reunos	urn:cite2:hmt:lsj.chicago_md:n79512	n-s---na-
πάρος	pa/ros	πάρος	pa/ros	urn:cite2:hmt:lsj.chicago_md:n79791	d--------
πάρος	pa/ros	πάρος	pa/ros	urn:cite2:hmt:lsj.chicago_md:n79792	d--------
πάρος	pa/ros	πάρος	pa/ros	urn:cite2:hmt:lsj.chicago_md:n79791	r--------
πάρος	pa/ros	πάρος	pa/ros	urn:cite2:hmt:lsj.chicago_md:n79792	r--------
πάσχει	pa/sxei	πάσχω	pa/sxw	urn:cite2:hmt:lsj.chicago_md:n79983	v2spie---
πάσχει	pa/sxei	πάσχω	pa/sxw	urn:cite2:hmt:lsj.chicago_md:n79983	v3spia---
πάταγον	pa/tagon	πάταγος	pa/tagos	urn:cite2:hmt:lsj.chicago_md:n79990	n-s---ma-
πάταγος	pa/tagos	πάταγος	pa/tagos	urn:cite2:hmt:lsj.chicago_md:n79990	n-s---mn-
πάτερ	pa/ter	πατήρ	path/r	urn:cite2:hmt:lsj.chicago_md:n80011	n-s---mv-
πάτρια	pa/tria	πάτριος	pa/trios	urn:cite2:hmt:lsj.chicago_md:n80042	a-p---nn-
πάτρια	pa/tria	πάτριος	pa/trios	urn:cite2:hmt:lsj.chicago_md:n80042	a-p---nv-
πάτρια	pa/tria	πάτριος	pa/trios	urn:cite2:hmt:lsj.chicago_md:n80042	a-p---na-
πάτρια	pa/tria	πάτριος	pa/trios	urn:cite2:hmt:lsj.chicago_md:n80042	n-p---nn-
πάτρια	pa/tria	πάτριος	pa/trios	urn:cite2:hmt:lsj.chicago_md:n80042	n-p---nv-
πάτρια	pa/tria	πάτριος	pa/trios	urn:cite2:hmt:lsj.chicago_md:n80042	n-p---na-
πέδοι	pe/doi	πέδοι	pe/doi	urn:cite2:hmt:lsj.chicago_md:n80253	d--------
πέδον	pe/don	πέδον	pe/don	urn:cite2:hmt:lsj.chicago_md:n80257	n-s---nn-
πέδον	pe/don	πέδον	pe/don	urn:cite2:hmt:lsj.chicago_md:n80257	n-s---nv-
πέδον	pe/don	πέδον	pe/don	urn:cite2:hmt:lsj.chicago_md:n80257	n-s---na-
πέδῳ	pe/dw|	πέδον	pe/don	urn:cite2:hmt:lsj.chicago_md:n80257	n-s---nd-
πέλας	pe/las	πέλας	pe/las	urn:cite2:hmt:lsj.chicago_md:n80415	d--------
πέλας	pe/las	πελάω	pela/w	urn:cite2:hmt:lsj.chicago_md:n80427	v2siia---
πέμπε	pe/mpe	πέμπω	pe/mpw	urn:cite2:hmt:lsj.chicago_md:n80557	v2spma---
πέμπε	pe/mpe	πέμπω	pe/mpw	urn:cite2:hmt:lsj.chicago_md:n80557	v3siia---
πέμπε	pe/mpe	πέντε	pe/nte	urn:cite2:hmt:lsj.chicago_md:n80761	m--------
πέμπει	pe/mpei	πέμπω	pe/mpw	urn:cite2:hmt:lsj.chicago_md:n80557	v2spie---
πέμπει	pe/mpei	πέμπω	pe/mpw	urn:cite2:hmt:lsj.chicago_md:n80557	v3spia---
πέμπειν	pe/mpein	πέμπω	pe/mpw	urn:cite2:hmt:lsj.chicago_md:n80557	v--pna---
πέμποιμ’	pe/mpoim'	πέμπω	pe/mpw	urn:cite2:hmt:lsj.chicago_md:n80557	v1spoa---
πέμπταισι	pe/mptaisi	πέμπτος	pe/mptos	urn:cite2:hmt:lsj.chicago_md:n80555	a-p---fd-
πέμπτον	pe/mpton	πέμπτος	pe/mptos	urn:cite2:hmt:lsj.chicago_md:n80555	a-s---ma-
πέμπτον	pe/mpton	πέμπτος	pe/mptos	urn:cite2:hmt:lsj.chicago_md:n80555	a-s---nn-
πέμπτον	pe/mpton	πέμπτος	pe/mptos	urn:cite2:hmt:lsj.chicago_md:n80555	a-s---nv-
πέμπτον	pe/mpton	πέμπτος	pe/mptos	urn:cite2:hmt:lsj.chicago_md:n80555	a-s---na-
πέπαυται	pe/pautai	παύω	pau/w	urn:cite2:hmt:lsj.chicago_md:n80140	v3srie---
πέπεμπται	pe/pemptai	πέμπω	pe/mpw	urn:cite2:hmt:lsj.chicago_md:n80557	v3srie---
πέπλων	pe/plwn	πέπλος	pe/plos	urn:cite2:hmt:lsj.chicago_md:n80926	n-p---mg-
πέπλων	pe/plwn	πέπλος	pe/plos	urn:cite2:hmt:lsj.chicago_md:n80926	n-p---ng-
πέπλων	pe/plwn	πεπλος	peplos	urn:cite2:hmt:lsj.chicago_md:n80926	n-p---mg-
πέπλων	pe/plwn	πεπλος	peplos	urn:cite2:hmt:lsj.chicago_md:n80926	n-p---fg-
πέπλων	pe/plwn	πεπλος	peplos	urn:cite2:hmt:lsj.chicago_md:n80926	n-p---ng-
πέποιθα	pe/poiqa	πείθω	pei/qw	urn:cite2:hmt:lsj.chicago_md:n80327	v1sria---
