Αἰγίσθου	*ai)gi/sqou	Αἴγισθος	*ai)/gisqos	n-s---mg-
τεκμήριον	tekmh/rion	τεκμήριον	tekmh/rion	n-s---nv-
τεκμήριον	tekmh/rion	τεκμήριον	tekmh/rion	n-s---na-
τεκνολέτειρ’	teknole/teir'	τεκνολέτειρα	teknole/teira	n-s---fn-
τεκνολέτειρ’	teknole/teir'	τεκνολέτειρα	teknole/teira	n-s---fv-
τεκνολέτειρ’	teknole/teir'	τεκνολέτειρα	teknole/teira	n-p---fn-
τεκνολέτειρ’	teknole/teir'	τεκνολέτειρα	teknole/teira	n-p---fv-
τεκοῦσα	tekou=sa	τίκτω	ti/ktw	v-sapafn-
τεκοῦσα	tekou=sa	τίκτω	ti/ktw	v-sapafv-
τεκοῦσα	tekou=sa	τίκτω	ti/ktw	v-sfpafn-
τεκοῦσα	tekou=sa	τίκτω	ti/ktw	v-sfpafv-
τεκοῦσαν	tekou=san	τίκτω	ti/ktw	v-sapafa-
τεκοῦσαν	tekou=san	τίκτω	ti/ktw	v-sfpafa-
τεκέων	teke/wn	τέκος	te/kos	n-p---ng-
τεκέων	teke/wn	τίκτω	ti/ktw	v-sfpamn-
τελεσφόρα	telesfo/ra	τελεσφόρος	telesfo/ros	n-p---nn-
τελεσφόρα	telesfo/ra	τελεσφόρος	telesfo/ros	n-p---nv-
τελεσφόρα	telesfo/ra	τελεσφόρος	telesfo/ros	n-p---na-
τελευταίαν	teleutai/an	τελευταῖος	teleutai=os	a-s---fa-
τελεωθέν	telewqe/n	τελειόω	teleio/w	v-sappnn-
τελεωθέν	telewqe/n	τελειόω	teleio/w	v-sappnv-
τελεωθέν	telewqe/n	τελειόω	teleio/w	v-sappna-
τελεῖν	telei=n	τέλλω	te/llw	v--fna---
τελεῖν	telei=n	τελέω	tele/w	v--fna---
τελεῖν	telei=n	τελέω	tele/w	v--pna---
τελεῖται	telei=tai	τέλλω	te/llw	v3sfim---
τελεῖται	telei=tai	τελέω	tele/w	v3sfim---
τελεῖται	telei=tai	τελέω	tele/w	v3spie---
τελουμένων	teloume/nwn	τέλλω	te/llw	v-pfpmfg-
τελουμένων	teloume/nwn	τέλλω	te/llw	v-pfpmmg-
τελουμένων	teloume/nwn	τέλλω	te/llw	v-pfpmng-
τελουμένων	teloume/nwn	τελέω	tele/w	v-pfpmfg-
τελουμένων	teloume/nwn	τελέω	tele/w	v-pfpmmg-
τελουμένων	teloume/nwn	τελέω	tele/w	v-pfpmng-
τελουμένων	teloume/nwn	τελέω	tele/w	v-pppefg-
τελουμένων	teloume/nwn	τελέω	tele/w	v-pppemg-
τελουμένων	teloume/nwn	τελέω	tele/w	v-pppeng-
τελοῦμεν	telou=men	τέλλω	te/llw	v1pfia---
τελοῦμεν	telou=men	τελέω	tele/w	v1pfia---
τελοῦμεν	telou=men	τελέω	tele/w	v1ppia---
τελοῦμεν	telou=men	τελέω	tele/w	v1piia---
τελοῦντες	telou=ntes	τέλλω	te/llw	v-pfpamn-
τελοῦντες	telou=ntes	τέλλω	te/llw	v-pfpamv-
τελοῦντες	telou=ntes	τελέω	tele/w	v-pfpamn-
τελοῦντες	telou=ntes	τελέω	tele/w	v-pfpamv-
τελοῦντες	telou=ntes	τελέω	tele/w	v-pppamn-
τελοῦντες	telou=ntes	τελέω	tele/w	v-pppamv-
τελοῦσι	telou=si	τέλλω	te/llw	v-pfpamd-
τελοῦσι	telou=si	τέλλω	te/llw	v-pfpand-
τελοῦσι	telou=si	τέλλω	te/llw	v3pfia---
τελοῦσι	telou=si	τελέω	tele/w	v-pfpamd-
τελοῦσι	telou=si	τελέω	tele/w	v-pfpand-
τελοῦσι	telou=si	τελέω	tele/w	v3pfia---
τελοῦσι	telou=si	τελέω	tele/w	v-pppamd-
τελοῦσι	telou=si	τελέω	tele/w	v-pppand-
τελοῦσι	telou=si	τελέω	tele/w	v3ppia---
τελοῦσ’	telou=s'	τέλλω	te/llw	v-sfpafn-
τελοῦσ’	telou=s'	τέλλω	te/llw	v-sfpafv-
τελοῦσ’	telou=s'	τέλλω	te/llw	v-pfpamd-
τελοῦσ’	telou=s'	τέλλω	te/llw	v-pfpand-
τελοῦσ’	telou=s'	τέλλω	te/llw	v3pfia---
τελοῦσ’	telou=s'	τέλλω	te/llw	v-pfpafn-
τελοῦσ’	telou=s'	τέλλω	te/llw	v-pfpafv-
τελοῦσ’	telou=s'	τελέω	tele/w	v-sfpafn-
τελοῦσ’	telou=s'	τελέω	tele/w	v-sfpafv-
τελοῦσ’	telou=s'	τελέω	tele/w	v-sppafn-
τελοῦσ’	telou=s'	τελέω	tele/w	v-sppafv-
τελοῦσ’	telou=s'	τελέω	tele/w	v-pfpamd-
τελοῦσ’	telou=s'	τελέω	tele/w	v-pfpand-
τελοῦσ’	telou=s'	τελέω	tele/w	v3pfia---
τελοῦσ’	telou=s'	τελέω	tele/w	v-pppamd-
τελοῦσ’	telou=s'	τελέω	tele/w	v-pppand-
τελοῦσ’	telou=s'	τελέω	tele/w	v3ppia---
τελοῦσ’	telou=s'	τελέω	tele/w	v-pfpafn-
τελοῦσ’	telou=s'	τελέω	tele/w	v-pfpafv-
τελοῦσ’	telou=s'	τελέω	tele/w	v-pppafn-
τελοῦσ’	telou=s'	τελέω	tele/w	v-pppafv-
τεμοῦσα	temou=sa	τέμνω	te/mnw	v-sapafn-
τεμοῦσα	temou=sa	τέμνω	te/mnw	v-sapafv-
τεμοῦσα	temou=sa	τέμνω	te/mnw	v-sfpafn-
τεμοῦσα	temou=sa	τέμνω	te/mnw	v-sfpafv-
τεταγμένοι	tetagme/noi	τάσσω	ta/ssw	v-prpemn-
τεταγμένοι	tetagme/noi	τάσσω	ta/ssw	v-prpemv-
τετμημένον	tetmhme/non	τέμνω	te/mnw	v-srpema-
τετμημένον	tetmhme/non	τέμνω	te/mnw	v-srpenn-
τετμημένον	tetmhme/non	τέμνω	te/mnw	v-srpenv-
τετμημένον	tetmhme/non	τέμνω	te/mnw	v-srpena-
τεύξει	teu/cei	τεύχω	teu/xw	v3sasa---
τεύξει	teu/cei	τεύχω	teu/xw	v2sfim---
τεύξει	teu/cei	τεύχω	teu/xw	v3sfia---
τεύξει	teu/cei	τεῦξις	teu=cis	n-d---fn-
τεύξει	teu/cei	τεῦξις	teu=cis	n-d---fv-
τεύξει	teu/cei	τεῦξις	teu=cis	n-d---fa-
τεύξει	teu/cei	τεῦξις	teu=cis	n-s---fd-
τεύξει	teu/cei	τεῦξις	teu=cis	n-s---fd-
τεύξει	teu/cei	τυγχάνω	tugxa/nw	v2sfim---
τεύχει	teu/xei	τεύχω	teu/xw	v2spie---
τεύχει	teu/xei	τεύχω	teu/xw	v3spia---
τεύχει	teu/xei	τεῦχος	teu=xos	n-d---nn-
τεύχει	teu/xei	τεῦχος	teu=xos	n-d---nv-
τεύχει	teu/xei	τεῦχος	teu=xos	n-d---na-
τεύχει	teu/xei	τεῦχος	teu=xos	n-s---nd-
τεύχει	teu/xei	τεῦχος	teu=xos	n-s---nd-
τεῦχος	teu=xos	τεῦχος	teu=xos	n-s---nn-
τεῦχος	teu=xos	τεῦχος	teu=xos	n-s---nv-
τεῦχος	teu=xos	τεῦχος	teu=xos	n-s---na-
τεῶν	tew=n	τέος	te/os	n-p---fg-
τεῶν	tew=n	τεός	teo/s	a-p---fg-
τεῶν	tew=n	τεός	teo/s	a-p---mg-
τεῶν	tew=n	τεός	teo/s	a-p---ng-
τεῶν	tew=n	τις	tis	p-p----g-
τηλικοῦτος	thlikou=tos	τηλικοῦτος	thlikou=tos	n-s---mn-
τηλικοῦτος	thlikou=tos	τηλικοῦτος	thlikou=tos	n-s---fn-
τηλικοῦτος	thlikou=tos	τηλικοῦτος	thlikou=tos	n-s---mn-
τηνικαῦτα	thnikau=ta	τηνικαῦτα	thnikau=ta	d--------
τητώμενοι	thtw/menoi	τητάομαι	thta/omai	v-pppemn-
τητώμενοι	thtw/menoi	τητάομαι	thta/omai	v-pppemv-
τητᾶσθαι	thta=sqai	τητάομαι	thta/omai	v--pne---
τι	ti	τις	tis	p-s---nn-
τι	ti	τις	tis	p-s---nv-
τι	ti	τις	tis	p-s---na-
τιθεῖσα	tiqei=sa	τίθημι	ti/qhmi	v-sppafn-
τιθεῖσα	tiqei=sa	τίθημι	ti/qhmi	v-sppafv-
τιθῇς	tiqh=|s	τίθημι	ti/qhmi	v2spsa---
τιθῇς	tiqh=|s	τίθημι	ti/qhmi	v2spsa---
τιθῇς	tiqh=|s	τιθή	tiqh/	n-p---fd-
τιθῇς	tiqh=|s	τιθός	tiqo/s	a-p---fd-
τικτούσης	tiktou/shs	τίκτω	ti/ktw	v-sppafg-
τιμωρουμένης	timwroume/nhs	τιμωρέω	timwre/w	v-sppefg-
τιμωρούμενοι	timwrou/menoi	τιμωρέω	timwre/w	v-pppemn-
τιμωρούμενοι	timwrou/menoi	τιμωρέω	timwre/w	v-pppemv-
τιμωρόν	timwro/n	τιμωρός	timwro/s	n-s---ma-
τιμωρόν	timwro/n	τιμωρός	timwro/s	n-s---fa-
τιμωρόν	timwro/n	τιμωρός	timwro/s	n-s---nn-
τιμωρόν	timwro/n	τιμωρός	timwro/s	n-s---nv-
τιμωρόν	timwro/n	τιμωρός	timwro/s	n-s---na-
τιμωρός	timwro/s	τιμωρός	timwro/s	n-s---mn-
τιμωρός	timwro/s	τιμωρός	timwro/s	n-s---fn-
τιμάς	tima/s	τιμή	timh/	n-p---fa-
τιμᾶν	tima=n	τιμάω	tima/w	v-sppamv-
τιμᾶν	tima=n	τιμάω	tima/w	v-sppann-
τιμᾶν	tima=n	τιμάω	tima/w	v-sppanv-
τιμᾶν	tima=n	τιμάω	tima/w	v-sppana-
τιμᾶν	tima=n	τιμάω	tima/w	v-sppamn-
τιμᾶν	tima=n	τιμάω	tima/w	v--pna---
τιμᾶν	tima=n	τιμάω	tima/w	v--pna---
τιμᾶν	tima=n	τιμή	timh/	n-p---fg-
τιμῆς	timh=s	τιμάω	tima/w	v2spia---
τιμῆς	timh=s	τιμάω	tima/w	v2spia---
τιμῆς	timh=s	τιμέω	time/w	v2spia---
τιμῆς	timh=s	τιμή	timh/	n-s---fg-
τινα	tina	τις	tis	p-s---ma-
τινα	tina	τις	tis	p-s---fa-
τινα	tina	τις	tis	p-p---nn-
τινα	tina	τις	tis	p-p---nv-
τινα	tina	τις	tis	p-p---na-
τινες	tines	τις	tis	p-p---mn-
τινες	tines	τις	tis	p-p---mv-
τινες	tines	τις	tis	p-p---fn-
τινες	tines	τις	tis	p-p---fv-
τινός	tino/s	τις	tis	p-s----g-
τις	tis	τις	tis	p-s---mn-
τις	tis	τις	tis	p-s---fn-
τλημονεστάτη	tlhmonesta/th	τλήμων	tlh/mwn	a-s---fns
τλημονεστάτη	tlhmonesta/th	τλήμων	tlh/mwn	a-s---fvs
τλημονεστάτη	tlhmonesta/th	τλήμων	tlh/mwn	a-s---fvs
τλήμων	tlh/mwn	τλήμων	tlh/mwn	n-s---mn-
τλήμων	tlh/mwn	τλήμων	tlh/mwn	n-s---fn-
τλῆναί	tlh=nai/	τλάω	tla/w	v--ana---
τμητοῖς	tmhtoi=s	τμητός	tmhto/s	a-p---md-
τμητοῖς	tmhtoi=s	τμητός	tmhto/s	a-p---nd-
τοι	toi	σύ	su/	p-s----d-
τοι	toi	τοι	toi	g--------
τοιαύτη	toiau/th	τοιοῦτος	toiou=tos	n-s---fn-
τοιαύτη	toiau/th	τοιοῦτος	toiou=tos	n-s---fv-
τοιαύτην	toiau/thn	τοιοῦτος	toiou=tos	n-s---fa-
τοιαῦθ’	toiau=q'	τοιοῦτος	toiou=tos	n-p---nn-
τοιαῦθ’	toiau=q'	τοιοῦτος	toiou=tos	n-p---nv-
τοιαῦθ’	toiau=q'	τοιοῦτος	toiou=tos	n-p---na-
τοιαῦθ’	toiau=q'	τοιοῦτος	toiou=tos	n-p---fn-
τοιαῦθ’	toiau=q'	τοιοῦτος	toiou=tos	n-p---fv-
τοιαῦτα	toiau=ta	τοιοῦτος	toiou=tos	n-p---nn-
τοιαῦτα	toiau=ta	τοιοῦτος	toiou=tos	n-p---nv-
τοιαῦτα	toiau=ta	τοιοῦτος	toiou=tos	n-p---na-
τοιαῦτά	toiau=ta/	τοιοῦτος	toiou=tos	n-p---nn-
τοιαῦτά	toiau=ta/	τοιοῦτος	toiou=tos	n-p---nv-
τοιαῦτά	toiau=ta/	τοιοῦτος	toiou=tos	n-p---na-
τοιγαροῦν	toigarou=n	τοιγάρ	toiga/r	g--------
τοιγάρ	toiga/r	τοιγάρ	toiga/r	g--------
τοιούσδ’	toiou/sd'	τοιόσδε	toio/sde	n-p---ma-
τοιούτοις	toiou/tois	τοιοῦτος	toiou=tos	n-p---md-
τοιούτοις	toiou/tois	τοιοῦτος	toiou=tos	n-p---nd-
τοιοῖσδ’	toioi=sd'	τοιόσδε	toio/sde	n-p---md-
τοιοῖσδ’	toioi=sd'	τοιόσδε	toio/sde	n-p---nd-
τοιοῦδ’	toiou=d'	τοιόσδε	toio/sde	n-s---mg-
τοιοῦδ’	toiou=d'	τοιόσδε	toio/sde	n-s---ng-
τοιοῦτον	toiou=ton	τοιοῦτος	toiou=tos	n-s---ma-
τοιάδε	toia/de	τοιόσδε	toio/sde	n-p---na-
τοιάδε	toia/de	τοιόσδε	toio/sde	n-p---nn-
τοιάδε	toia/de	τοιόσδε	toio/sde	n-d---fa-
τοιάδε	toia/de	τοιόσδε	toio/sde	n-d---fn-
τοιάδε	toia/de	τοιόσδε	toio/sde	n-d---fv-
τοιάδε	toia/de	τοιόσδε	toio/sde	n-s---fn-
τοιάδ’	toia/d'	τοιόσδε	toio/sde	n-p---na-
τοιάδ’	toia/d'	τοιόσδε	toio/sde	n-p---nn-
τοιάδ’	toia/d'	τοιόσδε	toio/sde	n-d---fa-
τοιάδ’	toia/d'	τοιόσδε	toio/sde	n-d---fn-
τοιάδ’	toia/d'	τοιόσδε	toio/sde	n-d---fv-
τοιάδ’	toia/d'	τοιόσδε	toio/sde	n-s---fn-
τοιόνδε	toio/nde	τοιόσδε	toio/sde	n-s---ma-
τοιόνδε	toio/nde	τοιόσδε	toio/sde	n-s---na-
τοιόνδε	toio/nde	τοιόσδε	toio/sde	n-s---nn-
τοιῷδ’	toiw=|d'	τοιόσδε	toio/sde	n-s---md-
τοιῷδ’	toiw=|d'	τοιόσδε	toio/sde	n-s---nd-
τολμήσειν	tolmh/sein	τολμάω	tolma/w	v--fna---
τολμᾷς	tolma=|s	τολμάω	tolma/w	v2spsa---
τολμᾷς	tolma=|s	τολμάω	tolma/w	v2spia---
τοσοῦτον	tosou=ton	τοσοῦτος	tosou=tos	n-s---ma-
τοσοῦτόν	tosou=to/n	τοσοῦτος	tosou=tos	n-s---ma-
τοσόνδε	toso/nde	τοσόσδε	toso/sde	n-s---ma-
τοσόνδε	toso/nde	τοσόσδε	toso/sde	n-s---na-
τοσόνδε	toso/nde	τοσόσδε	toso/sde	n-s---nn-
τοσόνδ’	toso/nd'	τοσόσδε	toso/sde	n-s---ma-
τοσόνδ’	toso/nd'	τοσόσδε	toso/sde	n-s---na-
τοσόνδ’	toso/nd'	τοσόσδε	toso/sde	n-s---nn-
τοτοῖ	totoi=	ὀτοτοῖ	o)totoi=	x--------
τοτοῖ	totoi=	τοτοῖ	totoi=	x--------
του	tou	τις	tis	p-s----g-
τοὐκείνου	tou)kei/nou	ἐκεῖνος	e)kei=nos	n-s---ng-
τοὐκείνου	tou)kei/nou	ἐκεῖνος	e)kei=nos	n-s---mg-
τοὐκείνου	tou)kei/nou	κενόω	keno/w	v3siia---
τοὐμέ	tou)me/	ἐγώ	e)gw/	p-s---ma-
τοὐμέ	tou)me/	ἐγώ	e)gw/	p-s---fa-
τοὐμέ	tou)me/	ἐμός	e)mo/s	a-s---mv-
τοὐμόν	tou)mo/n	ἐμός	e)mo/s	a-s---ma-
τοὐμόν	tou)mo/n	ἐμός	e)mo/s	a-s---nn-
τοὐμόν	tou)mo/n	ἐμός	e)mo/s	a-s---nv-
τοὐμόν	tou)mo/n	ἐμός	e)mo/s	a-s---na-
τοὔναρ	tou)/nar	ὄναρ	o)/nar	n-s---nn-
τοὔναρ	tou)/nar	ὄναρ	o)/nar	n-s---na-
τοὔπος	tou)/pos	ἔπος	e)/pos	n-s---nn-
τοὔπος	tou)/pos	ἔπος	e)/pos	n-s---nv-
τοὔπος	tou)/pos	ἔπος	e)/pos	n-s---na-
τοὔργον	tou)/rgon	ἔργνυμι	e)/rgnumi	v-sppamv-
τοὔργον	tou)/rgon	ἔργνυμι	e)/rgnumi	v-sppann-
τοὔργον	tou)/rgon	ἔργνυμι	e)/rgnumi	v-sppanv-
τοὔργον	tou)/rgon	ἔργνυμι	e)/rgnumi	v-sppana-
τοὔργον	tou)/rgon	ἔργον	e)/rgon	n-s---nn-
τοὔργον	tou)/rgon	ἔργον	e)/rgon	n-s---nv-
τοὔργον	tou)/rgon	ἔργον	e)/rgon	n-s---na-
τοί	toi/	ὁ	o(	l-p---mn-
τοί	toi/	σύ	su/	p-s----d-
τοί	toi/	σύ	su/	p-s----d-
τοί	toi/	τοι	toi	g--------
τοίνυν	toi/nun	τοίνυν	toi/nun	g--------
τούς	tou/s	ὁ	o(	l-p---ma-
τούσδ’	tou/sd'	ὅδε	o(/de	n-p---ma-
τούτοις	tou/tois	οὗτος	ou(=tos	n-p---md-
τούτοις	tou/tois	οὗτος	ou(=tos	n-p---nd-
τούτοισι	tou/toisi	οὗτος	ou(=tos	n-p---md-
τούτοισι	tou/toisi	οὗτος	ou(=tos	n-p---nd-
τούτοισιν	tou/toisin	οὗτος	ou(=tos	n-p---md-
τούτοισιν	tou/toisin	οὗτος	ou(=tos	n-p---nd-
τούτου	tou/tou	οὗτος	ou(=tos	n-s---mg-
τούτου	tou/tou	οὗτος	ou(=tos	n-s---ng-
τούτους	tou/tous	οὗτος	ou(=tos	n-p---ma-
τούτω	tou/tw	οὗτος	ou(=tos	n-s---mg-
τούτω	tou/tw	οὗτος	ou(=tos	n-s---ng-
τούτω	tou/tw	οὗτος	ou(=tos	n-d---ma-
τούτων	tou/twn	οὗτος	ou(=tos	n-p---mg-
τούτων	tou/twn	οὗτος	ou(=tos	n-p---fg-
τούτων	tou/twn	οὗτος	ou(=tos	n-p---ng-
τοῖν	toi=n	ὁ	o(	l-d---fg-
τοῖν	toi=n	ὁ	o(	l-d---fd-
τοῖν	toi=n	ὁ	o(	l-d---mg-
τοῖν	toi=n	ὁ	o(	l-d---md-
τοῖν	toi=n	ὁ	o(	l-d---ng-
τοῖν	toi=n	ὁ	o(	l-d---nd-
τοῖς	toi=s	ὁ	o(	l-p---md-
τοῖς	toi=s	ὁ	o(	l-p---nd-
τοῖσδε	toi=sde	ὅδε	o(/de	n-p---md-
τοῖσδε	toi=sde	ὅδε	o(/de	n-p---nd-
τοῖσι	toi=si	ὁ	o(	l-p---md-
τοῖσι	toi=si	ὁ	o(	l-p---nd-
τοῖσι	toi=si	τίς	ti/s	n-p----d-
τοῖσιν	toi=sin	ὁ	o(	l-p---md-
τοῖσιν	toi=sin	ὁ	o(	l-p---nd-
τοῖσιν	toi=sin	τίς	ti/s	n-p----d-
τοῦ	tou=	ὁ	o(	l-s---mg-
τοῦ	tou=	ὁ	o(	l-s---ng-
τοῦ	tou=	τίς	ti/s	n-s----g-
τοῦ	tou=	τις	tis	p-s----g-
τοῦδε	tou=de	ὅδε	o(/de	n-s---mg-
τοῦδε	tou=de	ὅδε	o(/de	n-s---ng-
τοῦδέ	tou=de/	ὅδε	o(/de	n-s---mg-
τοῦδέ	tou=de/	ὅδε	o(/de	n-s---ng-
τοῦτο	tou=to	οὗτος	ou(=tos	n-s---nn-
τοῦτο	tou=to	οὗτος	ou(=tos	n-s---nv-
τοῦτο	tou=to	οὗτος	ou(=tos	n-s---na-
τοῦτό	tou=to/	οὗτος	ou(=tos	n-s---nn-
τοῦτό	tou=to/	οὗτος	ou(=tos	n-s---nv-
τοῦτό	tou=to/	οὗτος	ou(=tos	n-s---na-
τραπέζαις	trape/zais	τράπεζα	tra/peza	n-p---fd-
τροφός	trofo/s	τροφός	trofo/s	n-s---mn-
τροφός	trofo/s	τροφός	trofo/s	n-s---fn-
τροφᾶς	trofa=s	τροφεύς	trofeu/s	n-p---ma-
τροφᾶς	trofa=s	τροφή	trofh/	n-s---fg-
τροφῆς	trofh=s	τρέφω	tre/fw	v2spia---
τροφῆς	trofh=s	τροφέω	trofe/w	v2spia---
τροφῆς	trofh=s	τροφεύς	trofeu/s	n-p---mn-
τροφῆς	trofh=s	τροφεύς	trofeu/s	n-p---mn-
τροφῆς	trofh=s	τροφεύς	trofeu/s	n-p---mv-
τροφῆς	trofh=s	τροφή	trofh/	n-s---fg-
τροχηλάτων	troxhla/twn	τροχήλατος	troxh/latos	n-p---mg-
τροχηλάτων	troxhla/twn	τροχήλατος	troxh/latos	n-p---fg-
τροχηλάτων	troxhla/twn	τροχήλατος	troxh/latos	n-p---ng-
τροχῶν	troxw=n	τροχάζω	troxa/zw	v-sfpamv-
τροχῶν	troxw=n	τροχάζω	troxa/zw	v-sfpann-
τροχῶν	troxw=n	τροχάζω	troxa/zw	v-sfpanv-
τροχῶν	troxw=n	τροχάζω	troxa/zw	v-sfpana-
τροχῶν	troxw=n	τροχάζω	troxa/zw	v-sfpamn-
τροχῶν	troxw=n	τροχή	troxh/	n-p---fg-
τροχῶν	troxw=n	τροχός	troxo/s	n-p---mg-
τράπεζα	tra/peza	τράπεζα	tra/peza	n-s---fn-
τράπεζα	tra/peza	τράπεζα	tra/peza	n-s---fv-
τρέσαι	tre/sai	τρέω	tre/w	v2samm---
τρέσαι	tre/sai	τρέω	tre/w	v--ana---
τρέσαι	tre/sai	τρέω	tre/w	v3saoa---
τρέφειν	tre/fein	τρέφω	tre/fw	v--pna---
τρίβει	tri/bei	τρίβω	tri/bw	v2spie---
τρίβει	tri/bei	τρίβω	tri/bw	v3spia---
τρίχα	tri/xa	θρίξ	qri/c	n-s---fa-
τρίχα	tri/xa	τρίχα	tri/xa	d--------
τρόπους	tro/pous	τρόπος	tro/pos	n-p---ma-
τρόπους	tro/pous	τροπόω	tropo/w	v2siia---
τρόπῳ	tro/pw|	τρόπος	tro/pos	n-s---md-
τυγχάνει	tugxa/nei	τυγχάνω	tugxa/nw	v2spie---
τυγχάνει	tugxa/nei	τυγχάνω	tugxa/nw	v3spia---
τυγχάνειν	tugxa/nein	τυγχάνω	tugxa/nw	v--pna---
τυγχάνεις	tugxa/neis	τυγχάνω	tugxa/nw	v2spia---
τυγχάνοι	tugxa/noi	τυγχάνω	tugxa/nw	v3spoa---
τυγχάνοις	tugxa/nois	τυγχάνω	tugxa/nw	v2spoa---
τυγχάνω	tugxa/nw	τυγχάνω	tugxa/nw	v1spsa---
τυγχάνω	tugxa/nw	τυγχάνω	tugxa/nw	v1spia---
τυγχάνῃς	tugxa/nh|s	τυγχάνω	tugxa/nw	v2spsa---
τυμβεῦσαι	tumbeu=sai	τυμβεύω	tumbeu/w	v--ana---
τυμβεῦσαι	tumbeu=sai	τυμβόω	tumbo/w	v-pppafn-
τυμβεῦσαι	tumbeu=sai	τυμβόω	tumbo/w	v-pppafv-
τυράννου	tura/nnou	τύραννος	tu/rannos	n-s---mg-
τυχεῖν	tuxei=n	τυγχάνω	tugxa/nw	v--ana---
τἀκείνου	ta)kei/nou	ἐκεῖνος	e)kei=nos	n-s---ng-
τἀκείνου	ta)kei/nou	ἐκεῖνος	e)kei=nos	n-s---mg-
τἀκείνου	ta)kei/nou	κενόω	keno/w	v3siia---
τἀληθές	ta)lhqe/s	ἀληθής	a)lhqh/s	n-s---mv-
τἀληθές	ta)lhqe/s	ἀληθής	a)lhqh/s	n-s---fv-
τἀληθές	ta)lhqe/s	ἀληθής	a)lhqh/s	n-s---nn-
τἀληθές	ta)lhqe/s	ἀληθής	a)lhqh/s	n-s---nv-
τἀληθές	ta)lhqe/s	ἀληθής	a)lhqh/s	n-s---na-
τἀμά	ta)ma/	ἁμόσ1	a(mo/s1	a-p---nn-
τἀμά	ta)ma/	ἁμόσ1	a(mo/s1	a-p---nv-
τἀμά	ta)ma/	ἁμόσ1	a(mo/s1	a-p---na-
τἀμά	ta)ma/	ἁμόσ1	a(mo/s1	a-d---fn-
τἀμά	ta)ma/	ἁμόσ1	a(mo/s1	a-d---fv-
τἀμά	ta)ma/	ἁμόσ1	a(mo/s1	a-d---fa-
τἀμά	ta)ma/	ἁμόσ1	a(mo/s1	a-s---fn-
τἀμά	ta)ma/	ἁμόσ1	a(mo/s1	a-s---fv-
τἀμά	ta)ma/	ἐμός	e)mo/s	a-p---nn-
τἀμά	ta)ma/	ἐμός	e)mo/s	a-p---nv-
τἀμά	ta)ma/	ἐμός	e)mo/s	a-p---na-
τἀμά	ta)ma/	ἐμός	e)mo/s	a-d---fn-
τἀμά	ta)ma/	ἐμός	e)mo/s	a-d---fv-
τἀμά	ta)ma/	ἐμός	e)mo/s	a-d---fa-
τἀμά	ta)ma/	ἐμός	e)mo/s	a-s---fn-
τἀμά	ta)ma/	ἐμός	e)mo/s	a-s---fv-
τἀμά	ta)ma/	ἡμός	h(mo/s	a-p---nn-
τἀμά	ta)ma/	ἡμός	h(mo/s	a-p---nv-
τἀμά	ta)ma/	ἡμός	h(mo/s	a-p---na-
τἀμά	ta)ma/	ἡμός	h(mo/s	a-d---fn-
τἀμά	ta)ma/	ἡμός	h(mo/s	a-d---fv-
τἀμά	ta)ma/	ἡμός	h(mo/s	a-d---fa-
τἀμά	ta)ma/	ἡμός	h(mo/s	a-s---fn-
τἀμά	ta)ma/	ἡμός	h(mo/s	a-s---fv-
τἀν	ta)n	ἐν	e)n	r--------
τἀν	ta)n	εἰς	ei)s	r--------
τἀνθάδ’	ta)nqa/d'	ἐνθάδε	e)nqa/de	d--------
τἀνθένδε	ta)nqe/nde	ἐνθένδε	e)nqe/nde	d--------
τἀντεῦθεν	ta)nteu=qen	ἐντεῦθεν	e)nteu=qen	d--------
τἀπινίκια	ta)pini/kia	ἐπινίκιος	e)pini/kios	n-p---nn-
τἀπινίκια	ta)pini/kia	ἐπινίκιος	e)pini/kios	n-p---nv-
τἀπινίκια	ta)pini/kia	ἐπινίκιος	e)pini/kios	n-p---na-
τἀπιτίμια	ta)piti/mia	ἐπιτίμιον	e)piti/mion	n-p---nn-
