Αἰγίσθου	*ai)gi/sqou	Αἴγισθος	*ai)/gisqos	n-s---mg-
σάρκας	sa/rkas	σαρκάω	sarka/w	v2siia---
σάρκες	sa/rkes	σάρξ	sa/rc	n-p---fn-
σάρκες	sa/rkes	σάρξ	sa/rc	n-p---fv-
σάς	sa/s	σός	so/s	a-p---fa-
σάφ’	sa/f'	σάφα	sa/fa	d--------
σέ	se/	σός	so/s	a-s---mv-
σέ	se/	σύ	su/	p-s----a-
σέ	se/	σύ	su/	p-s----a-
σέθεν	se/qen	σύ	su/	p-s----g-
σέλας	se/las	σέλας	se/las	n-s---ng-
σέλας	se/las	σέλας	se/las	n-s---nn-
σέλας	se/las	σέλας	se/las	n-s---nv-
σέλας	se/las	σέλας	se/las	n-s---na-
σέλας	se/las	σελάω	sela/w	v2siia---
σέσηπεν	se/shpen	σήπω	sh/pw	v3sria---
σέσηπεν	se/shpen	σήπω	sh/pw	v3plia---
σή	sh/	σός	so/s	a-s---fn-
σή	sh/	σός	so/s	a-s---fv-
σήματα	sh/mata	σῆμα	sh=ma	n-p---nn-
σήματα	sh/mata	σῆμα	sh=ma	n-p---nv-
σήματα	sh/mata	σῆμα	sh=ma	n-p---na-
σήν	sh/n	σής	sh/s	n-s---ma-
σήν	sh/n	σός	so/s	a-s---fa-
σίδηρον	si/dhron	σίδηρον	si/dhron	n-s---nn-
σίδηρον	si/dhron	σίδηρον	si/dhron	n-s---nv-
σίδηρον	si/dhron	σίδηρον	si/dhron	n-s---na-
σίδηρον	si/dhron	σίδηρος	si/dhros	n-s---ma-
σόν	so/n	σός	so/s	a-s---ma-
σόν	so/n	σός	so/s	a-s---nn-
σόν	so/n	σός	so/s	a-s---nv-
σόν	so/n	σός	so/s	a-s---na-
σός	so/s	σός	so/s	a-s---mn-
σύ	su/	σύ	su/	p-s----n-
σύγγαμος	su/ggamos	σύγγαμος	su/ggamos	n-s---mn-
σύγγαμος	su/ggamos	σύγγαμος	su/ggamos	n-s---fn-
σύγγνωτε	su/ggnwte	συγγιγνώσκω	suggignw/skw	v2pama---
σύγγνωτε	su/ggnwte	συγγιγνώσκω	suggignw/skw	v2paia---
σύγγονε	su/ggone	σύγγονος	su/ggonos	n-s---mv-
σύγγονε	su/ggone	σύγγονος	su/ggonos	n-s---fv-
σύγγονοι	su/ggonoi	σύγγονος	su/ggonos	n-p---mn-
σύγγονοι	su/ggonoi	σύγγονος	su/ggonos	n-p---mv-
σύγγονοι	su/ggonoi	σύγγονος	su/ggonos	n-p---fn-
σύγγονοι	su/ggonoi	σύγγονος	su/ggonos	n-p---fv-
σύγγονον	su/ggonon	σύγγονος	su/ggonos	n-s---ma-
σύγγονον	su/ggonon	σύγγονος	su/ggonos	n-s---fa-
σύγγονον	su/ggonon	σύγγονος	su/ggonos	n-s---nn-
σύγγονον	su/ggonon	σύγγονος	su/ggonos	n-s---nv-
σύγγονον	su/ggonon	σύγγονος	su/ggonos	n-s---na-
σύγγονος	su/ggonos	σύγγονος	su/ggonos	n-s---mn-
σύγγονος	su/ggonos	σύγγονος	su/ggonos	n-s---fn-
σύγγονέ	su/ggone/	σύγγονος	su/ggonos	n-s---mv-
σύγγονέ	su/ggone/	σύγγονος	su/ggonos	n-s---fv-
σύγγον’	su/ggon'	σύγγονος	su/ggonos	n-p---nn-
σύγγον’	su/ggon'	σύγγονος	su/ggonos	n-p---nv-
σύγγον’	su/ggon'	σύγγονος	su/ggonos	n-p---na-
σύγγον’	su/ggon'	σύγγονος	su/ggonos	n-s---mv-
σύγγον’	su/ggon'	σύγγονος	su/ggonos	n-s---fv-
σύμμαχον	su/mmaxon	σύμμαχος	su/mmaxos	n-s---ma-
σύμμαχον	su/mmaxon	σύμμαχος	su/mmaxos	n-s---fa-
σύμμαχον	su/mmaxon	σύμμαχος	su/mmaxos	n-s---nn-
σύμμαχον	su/mmaxon	σύμμαχος	su/mmaxos	n-s---nv-
σύμμαχον	su/mmaxon	σύμμαχος	su/mmaxos	n-s---na-
σύμμαχός	su/mmaxo/s	σύμμαχος	su/mmaxos	n-s---mn-
σύμμαχός	su/mmaxo/s	σύμμαχος	su/mmaxos	n-s---fn-
σύμμετρος	su/mmetros	σύμμετρος	su/mmetros	n-s---mn-
σύμμετρος	su/mmetros	σύμμετρος	su/mmetros	n-s---fn-
σύμφορον	su/mforon	σύμφορος	su/mforos	n-s---ma-
σύμφορον	su/mforon	σύμφορος	su/mforos	n-s---fa-
σύμφορον	su/mforon	σύμφορος	su/mforos	n-s---nn-
σύμφορον	su/mforon	σύμφορος	su/mforos	n-s---nv-
σύμφορον	su/mforon	σύμφορος	su/mforos	n-s---na-
σύν	su/n	σύν	su/n	r--------
σύνοιδέ	su/noide/	σύνοιδα	su/noida	v3sria---
σύντειν’	su/ntein'	συντείνω	suntei/nw	v2spma---
σύντειν’	su/ntein'	συντείνω	suntei/nw	v2samm---
σύντειν’	su/ntein'	συντείνω	suntei/nw	v1saia---
σύντειν’	su/ntein'	συντείνω	suntei/nw	v3saia---
σύντειν’	su/ntein'	συντείνω	suntei/nw	v3siia---
σώματι	sw/mati	σῶμα	sw=ma	n-s---nd-
σώματος	sw/matos	σῶμα	sw=ma	n-s---ng-
σώματ’	sw/mat'	σῶμα	sw=ma	n-p---nn-
σώματ’	sw/mat'	σῶμα	sw=ma	n-p---nv-
σώματ’	sw/mat'	σῶμα	sw=ma	n-p---na-
σώματ’	sw/mat'	σῶμα	sw=ma	n-s---nd-
σώματ’	sw/mat'	σῶμα	sw=ma	n-d---nn-
σώματ’	sw/mat'	σῶμα	sw=ma	n-d---nv-
σώματ’	sw/mat'	σῶμα	sw=ma	n-d---na-
σώσαιμι	sw/saimi	σώζω	sw/zw	v1saoa---
σώσας	sw/sas	σώζω	sw/zw	v-sapamn-
σώσας	sw/sas	σώζω	sw/zw	v-sapamv-
σώφρον’	sw/fron'	σώφρων	sw/frwn	n-p---nn-
σώφρον’	sw/fron'	σώφρων	sw/frwn	n-p---nv-
σώφρον’	sw/fron'	σώφρων	sw/frwn	n-p---na-
σώφρον’	sw/fron'	σώφρων	sw/frwn	n-s---ma-
σώφρον’	sw/fron'	σώφρων	sw/frwn	n-s---fa-
σώφρον’	sw/fron'	σώφρων	sw/frwn	n-s----d-
σώφρον’	sw/fron'	σώφρων	sw/frwn	n-d----n-
σώφρον’	sw/fron'	σώφρων	sw/frwn	n-d----v-
σώφρον’	sw/fron'	σώφρων	sw/frwn	n-d----a-
σώφρων	sw/frwn	σώφρων	sw/frwn	n-s---mn-
σώφρων	sw/frwn	σώφρων	sw/frwn	n-s---fn-
σᾶς	sa=s	σής	sh/s	n-p---ma-
σᾶς	sa=s	σός	so/s	a-s---fg-
σῆς	sh=s	σέω	se/w	v2spia---
σῆς	sh=s	σέω	se/w	v2siia---
σῆς	sh=s	σής	sh/s	n-p---ma-
σῆς	sh=s	σής	sh/s	n-p---mn-
σῆς	sh=s	σής	sh/s	n-p---mv-
σῆς	sh=s	σός	so/s	a-s---fg-
σῇ	sh=|	σέω	se/w	v2spse---
σῇ	sh=|	σέω	se/w	v2spie---
σῇ	sh=|	σέω	se/w	v3spsa---
σῇ	sh=|	σός	so/s	a-s---fd-
σῴζομεν	sw/|zomen	σώζω	sw/zw	v1ppia---
σῴζομεν	sw/|zomen	σώζω	sw/zw	v1piia---
σῶμα	sw=ma	σῶμα	sw=ma	n-s---nn-
σῶμα	sw=ma	σῶμα	sw=ma	n-s---nv-
σῶμα	sw=ma	σῶμα	sw=ma	n-s---na-
σῶμά	sw=ma/	σῶμα	sw=ma	n-s---nn-
σῶμά	sw=ma/	σῶμα	sw=ma	n-s---nv-
σῶμά	sw=ma/	σῶμα	sw=ma	n-s---na-
σῶμ’	sw=m'	σέω	se/w	v1spsa---
σῶμ’	sw=m'	σέω	se/w	v1spse---
σῶμ’	sw=m'	σῶμα	sw=ma	n-s---nn-
σῶμ’	sw=m'	σῶμα	sw=ma	n-s---nv-
σῶμ’	sw=m'	σῶμα	sw=ma	n-s---na-
σῶν	sw=n	σέω	se/w	v-sppamn-
σῶν	sw=n	σής	sh/s	n-p---mg-
σῶν	sw=n	σός	so/s	a-p---fg-
σῶν	sw=n	σός	so/s	a-p---mg-
σῶν	sw=n	σός	so/s	a-p---ng-
σῶν	sw=n	σῶς	sw=s	n-s---ma-
σῶν	sw=n	σῶς	sw=s	n-s---fa-
σῶφρον	sw=fron	σώφρων	sw/frwn	n-s---mv-
σῶφρον	sw=fron	σώφρων	sw/frwn	n-s---fv-
σῶφρον	sw=fron	σώφρων	sw/frwn	n-s---nn-
σῶφρον	sw=fron	σώφρων	sw/frwn	n-s---nv-
σῶφρον	sw=fron	σώφρων	sw/frwn	n-s---na-
σῷ	sw=|	σός	so/s	a-s---md-
σῷ	sw=|	σός	so/s	a-s---nd-
σῷσαι	sw=|sai	σώζω	sw/zw	v2samm---
σῷσαι	sw=|sai	σώζω	sw/zw	v--ana---
τακομένα	takome/na	τήκω	th/kw	v-dppefn-
τακομένα	takome/na	τήκω	th/kw	v-dppefv-
τακομένα	takome/na	τήκω	th/kw	v-dppefa-
τακομένα	takome/na	τήκω	th/kw	v-sppefn-
τακομένα	takome/na	τήκω	th/kw	v-sppefv-
ταλαίπωρός	talai/pwro/s	ταλαίπωρος	talai/pwros	n-s---mn-
ταλαίπωρός	talai/pwro/s	ταλαίπωρος	talai/pwros	n-s---fn-
ταμίαν	tami/an	τάμιας	ta/mias	n-s---ma-
ταμίαν	tami/an	τάμιας	ta/mias	n-s---ma-
ταμίαν	tami/an	ταμία	tami/a	n-s---fa-
ταμίαν	tami/an	ταμίας	tami/as	n-s---ma-
ταμίαν	tami/an	ταμίας	tami/as	n-s---ma-
ταραγμόν	taragmo/n	ταραγμός	taragmo/s	n-s---ma-
ταρβῶν	tarbw=n	τάρβη	ta/rbh	n-p---fg-
ταρβῶν	tarbw=n	τάρβος	ta/rbos	n-p---ng-
ταρβῶν	tarbw=n	ταρβέω	tarbe/w	v-sppamn-
ταχύπορον	taxu/poron	ταχύπορος	taxu/poros	n-s---ma-
ταχύπορον	taxu/poron	ταχύπορος	taxu/poros	n-s---fa-
ταχύπορον	taxu/poron	ταχύπορος	taxu/poros	n-s---nn-
ταχύπορον	taxu/poron	ταχύπορος	taxu/poros	n-s---nv-
ταχύπορον	taxu/poron	ταχύπορος	taxu/poros	n-s---na-
ταὐτοῦ	tau)tou=	ταὐτός	tau)to/s	a-s---mg-
ταὐτοῦ	tau)tou=	ταὐτός	tau)to/s	a-s---ng-
ταὐτά	tau)ta/	ταὐτός	tau)to/s	a-p---nn-
ταὐτά	tau)ta/	ταὐτός	tau)to/s	a-p---nv-
ταὐτά	tau)ta/	ταὐτός	tau)to/s	a-p---na-
ταὐτά	tau)ta/	ταὐτός	tau)to/s	a-d---fn-
ταὐτά	tau)ta/	ταὐτός	tau)to/s	a-d---fv-
ταὐτά	tau)ta/	ταὐτός	tau)to/s	a-d---fa-
ταὐτά	tau)ta/	ταὐτός	tau)to/s	a-s---fn-
ταὐτά	tau)ta/	ταὐτός	tau)to/s	a-s---fv-
ταὐτόν	tau)to/n	ταὐτός	tau)to/s	a-s---ma-
ταὐτόν	tau)to/n	ταὐτός	tau)to/s	a-s---nn-
ταὐτόν	tau)to/n	ταὐτός	tau)to/s	a-s---nv-
ταὐτόν	tau)to/n	ταὐτός	tau)to/s	a-s---na-
ταὐτῷ	tau)tw=|	ταὐτάζω	tau)ta/zw	v3sfoa---
ταὐτῷ	tau)tw=|	ταὐτός	tau)to/s	a-s---md-
ταὐτῷ	tau)tw=|	ταὐτός	tau)to/s	a-s---nd-
ταὔθ’	tau)/q'	ταὐτός	tau)to/s	a-p---nn-
ταὔθ’	tau)/q'	ταὐτός	tau)to/s	a-p---nv-
ταὔθ’	tau)/q'	ταὐτός	tau)to/s	a-p---na-
ταὔθ’	tau)/q'	ταὐτός	tau)to/s	a-d---fn-
ταὔθ’	tau)/q'	ταὐτός	tau)to/s	a-d---fv-
ταὔθ’	tau)/q'	ταὐτός	tau)to/s	a-d---fa-
ταὔθ’	tau)/q'	ταὐτός	tau)to/s	a-s---fn-
ταὔθ’	tau)/q'	ταὐτός	tau)to/s	a-s---fv-
ταὔθ’	tau)/q'	ταὐτός	tau)to/s	a-s---mv-
ταὔθ’	tau)/q'	ταὐτός	tau)to/s	a-p---fn-
ταὔθ’	tau)/q'	ταὐτός	tau)to/s	a-p---fv-
ταύτην	tau/thn	οὗτος	ou(=tos	n-s---fa-
ταῦθ’	tau=q'	οὗτος	ou(=tos	n-p---nn-
ταῦθ’	tau=q'	οὗτος	ou(=tos	n-p---nv-
ταῦθ’	tau=q'	οὗτος	ou(=tos	n-p---na-
ταῦρον	tau=ron	ταῦρος	tau=ros	n-s---ma-
ταῦτα	tau=ta	οὗτος	ou(=tos	n-p---nn-
ταῦτα	tau=ta	οὗτος	ou(=tos	n-p---nv-
ταῦτα	tau=ta	οὗτος	ou(=tos	n-p---na-
ταῦτά	tau=ta/	οὗτος	ou(=tos	n-p---nn-
ταῦτά	tau=ta/	οὗτος	ou(=tos	n-p---nv-
ταῦτά	tau=ta/	οὗτος	ou(=tos	n-p---na-
τε	te	τε	te	g--------
τεθεῖσαι	teqei=sai	τίθημι	ti/qhmi	v-pappfn-
τεθεῖσαι	teqei=sai	τίθημι	ti/qhmi	v-pappfv-
τεθηγμένη	teqhgme/nh	θήγω	qh/gw	v-srpefn-
τεθηγμένη	teqhgme/nh	θήγω	qh/gw	v-srpefv-
τεθνηκότος	teqnhko/tos	θνήσκω	qnh/skw	v-srpamg-
τεθνηκότος	teqnhko/tos	θνήσκω	qnh/skw	v-srpang-
τεθραμμένη	teqramme/nh	τρέφω	tre/fw	v-srpefn-
τεθραμμένη	teqramme/nh	τρέφω	tre/fw	v-srpefv-
τεθήσεται	teqh/setai	τίθημι	ti/qhmi	v3sfip---
τεισαίμην	teisai/mhn	τίνω	ti/nw	v1saom---
τειχέων	teixe/wn	τεῖχος	tei=xos	n-p---ng-
τειχέων	teixe/wn	τειχέω	teixe/w	v-sppamn-
τεκεῖν	tekei=n	τίκτω	ti/ktw	v--ana---
τεκεῖν	tekei=n	τίκτω	ti/ktw	v--fna---
τεκμήριον	tekmh/rion	τεκμήριον	tekmh/rion	n-s---nn-
τεκμήριον	tekmh/rion	τεκμήριον	tekmh/rion	n-s---nv-
τεκμήριον	tekmh/rion	τεκμήριον	tekmh/rion	n-s---na-
τεκοῦσα	tekou=sa	τίκτω	ti/ktw	v-sapafn-
τεκοῦσα	tekou=sa	τίκτω	ti/ktw	v-sapafv-
τεκοῦσα	tekou=sa	τίκτω	ti/ktw	v-sfpafn-
τεκοῦσα	tekou=sa	τίκτω	ti/ktw	v-sfpafv-
τεκοῦσαν	tekou=san	τίκτω	ti/ktw	v-sapafa-
τεκοῦσαν	tekou=san	τίκτω	ti/ktw	v-sfpafa-
τεκοῦσ’	tekou=s'	τίκτω	ti/ktw	v-sapafn-
τεκοῦσ’	tekou=s'	τίκτω	ti/ktw	v-sapafv-
τεκοῦσ’	tekou=s'	τίκτω	ti/ktw	v-sfpafn-
τεκοῦσ’	tekou=s'	τίκτω	ti/ktw	v-sfpafv-
τεκοῦσ’	tekou=s'	τίκτω	ti/ktw	v-papamd-
τεκοῦσ’	tekou=s'	τίκτω	ti/ktw	v-papand-
τεκοῦσ’	tekou=s'	τίκτω	ti/ktw	v-pfpamd-
τεκοῦσ’	tekou=s'	τίκτω	ti/ktw	v-pfpand-
τεκοῦσ’	tekou=s'	τίκτω	ti/ktw	v3pfia---
τεκοῦσ’	tekou=s'	τίκτω	ti/ktw	v-papafn-
τεκοῦσ’	tekou=s'	τίκτω	ti/ktw	v-papafv-
τεκοῦσ’	tekou=s'	τίκτω	ti/ktw	v-pfpafn-
τεκοῦσ’	tekou=s'	τίκτω	ti/ktw	v-pfpafv-
τεκών	tekw/n	τίκτω	ti/ktw	v-sapamn-
τελεσφόρον	telesfo/ron	τελεσφόρος	telesfo/ros	n-s---ma-
τελεσφόρον	telesfo/ron	τελεσφόρος	telesfo/ros	n-s---fa-
τελεσφόρον	telesfo/ron	τελεσφόρος	telesfo/ros	n-s---nn-
τελεσφόρον	telesfo/ron	τελεσφόρος	telesfo/ros	n-s---nv-
τελεσφόρον	telesfo/ron	τελεσφόρος	telesfo/ros	n-s---na-
τελευτάς	teleuta/s	τελευτή	teleuth/	n-p---fa-
τελέσσας	tele/ssas	τελέω	tele/w	v-sapamn-
τελέσσας	tele/ssas	τελέω	tele/w	v-sapamv-
τεμνομένα	temnome/na	τέμνω	te/mnw	v-dppefn-
τεμνομένα	temnome/na	τέμνω	te/mnw	v-dppefv-
τεμνομένα	temnome/na	τέμνω	te/mnw	v-dppefa-
τεμνομένα	temnome/na	τέμνω	te/mnw	v-sppefn-
τεμνομένα	temnome/na	τέμνω	te/mnw	v-sppefv-
τεμών	temw/n	τέμνω	te/mnw	v-sapamn-
τερείνης	terei/nhs	τέρην	te/rhn	a-s---fg-
τερείνης	terei/nhs	τέρην	te/rhn	a-s---fg-
τετραβάμονες	tetraba/mones	τετραβάμων	tetraba/mwn	n-p---mn-
τετραβάμονες	tetraba/mones	τετραβάμων	tetraba/mwn	n-p---mv-
τετραβάμονες	tetraba/mones	τετραβάμων	tetraba/mwn	n-p---fn-
τετραβάμονες	tetraba/mones	τετραβάμων	tetraba/mwn	n-p---fv-
τετύχθαι	tetu/xqai	τεύχω	teu/xw	v--rne---
τευχέων	teuxe/wn	τεῦχος	teu=xos	n-p---ng-
τείχε’	tei/xe'	τεῖχος	tei=xos	n-p---nn-
τείχε’	tei/xe'	τεῖχος	tei=xos	n-p---nv-
τείχε’	tei/xe'	τεῖχος	tei=xos	n-p---na-
τείχε’	tei/xe'	τεῖχος	tei=xos	n-d---nn-
τείχε’	tei/xe'	τεῖχος	tei=xos	n-d---nv-
τείχε’	tei/xe'	τεῖχος	tei=xos	n-d---na-
τείχε’	tei/xe'	τεῖχος	tei=xos	n-s---nd-
τείχε’	tei/xe'	τεῖχος	tei=xos	n-s---nd-
τείχε’	tei/xe'	τεῖχος	tei=xos	n-d---nn-
τείχε’	tei/xe'	τεῖχος	tei=xos	n-d---nv-
τείχε’	tei/xe'	τεῖχος	tei=xos	n-d---na-
τείχε’	tei/xe'	τειχέω	teixe/w	v2spma---
τείχε’	tei/xe'	τειχέω	teixe/w	v2spma---
τείχε’	tei/xe'	τειχέω	teixe/w	v2spie---
τείχε’	tei/xe'	τειχέω	teixe/w	v3siia---
τείχε’	tei/xe'	τειχέω	teixe/w	v3siia---
τεύχη	teu/xh	τεῦχος	teu=xos	n-p---nn-
τεύχη	teu/xh	τεῦχος	teu=xos	n-p---nv-
τεύχη	teu/xh	τεῦχος	teu=xos	n-p---na-
τεύχη	teu/xh	τεῦχος	teu=xos	n-d---nn-
τεύχη	teu/xh	τεῦχος	teu=xos	n-d---nv-
τεύχη	teu/xh	τεῦχος	teu=xos	n-d---na-
τεῦχος	teu=xos	τεῦχος	teu=xos	n-s---nn-
τεῦχος	teu=xos	τεῦχος	teu=xos	n-s---nv-
τεῦχος	teu=xos	τεῦχος	teu=xos	n-s---na-
τηλορός	thloro/s	τηλορός	thloro/s	n-s---mn-
τηλορός	thloro/s	τηλορός	thloro/s	n-s---fn-
τηλόθεν	thlo/qen	τηλόθεν	thlo/qen	d--------
τητωμένη	thtwme/nh	τητάομαι	thta/omai	v-sppefn-
τητωμένη	thtwme/nh	τητάομαι	thta/omai	v-sppefv-
τι	ti	τις	tis	p-s---nn-
τι	ti	τις	tis	p-s---nv-
τι	ti	τις	tis	p-s---na-
τιθεμένα	tiqeme/na	τίθημι	ti/qhmi	v-dppefn-
τιθεμένα	tiqeme/na	τίθημι	ti/qhmi	v-dppefv-
τιθεμένα	tiqeme/na	τίθημι	ti/qhmi	v-dppefa-
τιθεμένα	tiqeme/na	τίθημι	ti/qhmi	v-sppefn-
τιθεμένα	tiqeme/na	τίθημι	ti/qhmi	v-sppefv-
τιθεμένη	tiqeme/nh	τίθημι	ti/qhmi	v-sppefn-
τιθεμένη	tiqeme/nh	τίθημι	ti/qhmi	v-sppefv-
τιθεῖσα	tiqei=sa	τίθημι	ti/qhmi	v-sppafn-
τιθεῖσα	tiqei=sa	τίθημι	ti/qhmi	v-sppafv-
τιμωρούμενοι	timwrou/menoi	τιμωρέω	timwre/w	v-pppemn-
τιμωρούμενοι	timwrou/menoi	τιμωρέω	timwre/w	v-pppemv-
τιμωρίαν	timwri/an	τιμωρία	timwri/a	n-s---fa-
τιμωρόν	timwro/n	τιμωρός	timwro/s	n-s---ma-
τιμωρόν	timwro/n	τιμωρός	timwro/s	n-s---fa-
τιμωρόν	timwro/n	τιμωρός	timwro/s	n-s---nn-
τιμωρόν	timwro/n	τιμωρός	timwro/s	n-s---nv-
τιμωρόν	timwro/n	τιμωρός	timwro/s	n-s---na-
τιμωρῶν	timwrw=n	τιμωρέω	timwre/w	v-sppamn-
τιμωρῶν	timwrw=n	τιμωρός	timwro/s	n-p---mg-
τιμωρῶν	timwrw=n	τιμωρός	timwro/s	n-p---fg-
τιμωρῶν	timwrw=n	τιμωρός	timwro/s	n-p---ng-
τιμάς	tima/s	τιμή	timh/	n-p---fa-
τιμῶσα	timw=sa	τιμάω	tima/w	v-sppafn-
τιμῶσα	timw=sa	τιμάω	tima/w	v-sppafv-
τινα	tina	τις	tis	p-s---ma-
τινα	tina	τις	tis	p-s---fa-
τινα	tina	τις	tis	p-p---nn-
τινα	tina	τις	tis	p-p---nv-
τινα	tina	τις	tis	p-p---na-
τινι	tini	τις	tis	p-s----d-
τινος	tinos	τις	tis	p-s----g-
τινά	tina/	τις	tis	p-s---ma-
τινά	tina/	τις	tis	p-s---fa-
τινά	tina/	τις	tis	p-p---nn-
τινά	tina/	τις	tis	p-p---nv-
τινά	tina/	τις	tis	p-p---na-
τινές	tine/s	τις	tis	p-p---mn-
τινές	tine/s	τις	tis	p-p---mv-
τινές	tine/s	τις	tis	p-p---fn-
τινές	tine/s	τις	tis	p-p---fv-
τινί	tini/	τις	tis	p-s----d-
τινός	tino/s	τις	tis	p-s----g-
τις	tis	τις	tis	p-s---mn-
τις	tis	τις	tis	p-s---fn-
τλαίης	tlai/hs	τλάω	tla/w	v2saoa---
τλαίης	tlai/hs	τλάω	tla/w	v2spoa---
τλάμων	tla/mwn	τλήμων	tlh/mwn	n-s---mn-
τλάμων	tla/mwn	τλήμων	tlh/mwn	n-s---mv-
τλάμων	tla/mwn	τλήμων	tlh/mwn	n-s---fn-
τλάμων	tla/mwn	τλήμων	tlh/mwn	n-s---fv-
τλήμονας	tlh/monas	τλήμων	tlh/mwn	n-p---ma-
τλήμονας	tlh/monas	τλήμων	tlh/mwn	n-p---fa-
τλήμων	tlh/mwn	τλήμων	tlh/mwn	n-s---mn-
τλήμων	tlh/mwn	τλήμων	tlh/mwn	n-s---fn-
τλᾶμον	tla=mon	τλήμων	tlh/mwn	n-s---mv-
τλᾶμον	tla=mon	τλήμων	tlh/mwn	n-s---fv-
τλῆμον	tlh=mon	τλήμων	tlh/mwn	n-s---mv-
τλῆμον	tlh=mon	τλήμων	tlh/mwn	n-s---fv-
τλῆμον	tlh=mon	τλήμων	tlh/mwn	n-s---nn-
τλῆμον	tlh=mon	τλήμων	tlh/mwn	n-s---nv-
τλῆμον	tlh=mon	τλήμων	tlh/mwn	n-s---na-
τλῆμον	tlh=mon	τλήμων	tlh/mwn	n-s---nv-
τοι	toi	σύ	su/	p-s----d-
τοι	toi	τοι	toi	g--------
τοιαῦτα	toiau=ta	τοιοῦτος	toiou=tos	n-p---nn-
τοιαῦτα	toiau=ta	τοιοῦτος	toiou=tos	n-p---nv-
τοιαῦτα	toiau=ta	τοιοῦτος	toiou=tos	n-p---na-
τοιαῦτ’	toiau=t'	τοιοῦτος	toiou=tos	n-p---nn-
τοιαῦτ’	toiau=t'	τοιοῦτος	toiou=tos	n-p---nv-
τοιαῦτ’	toiau=t'	τοιοῦτος	toiou=tos	n-p---na-
τοιαῦτ’	toiau=t'	τοιοῦτος	toiou=tos	n-p---fn-
τοιαῦτ’	toiau=t'	τοιοῦτος	toiou=tos	n-p---fv-
τοιγάρ	toiga/r	τοιγάρ	toiga/r	g--------
τοιούτοις	toiou/tois	τοιοῦτος	toiou=tos	n-p---md-
τοιούτοις	toiou/tois	τοιοῦτος	toiou=tos	n-p---nd-
τοιοῦτοι	toiou=toi	τοιοῦτος	toiou=tos	n-p---mn-
τοιοῦτοι	toiou=toi	τοιοῦτος	toiou=tos	n-p---mv-
τοιοῦτον	toiou=ton	τοιοῦτος	toiou=tos	n-s---ma-
τοιοῦτος	toiou=tos	τοιοῦτος	toiou=tos	n-s---mn-
τοιάδε	toia/de	τοιόσδε	toio/sde	n-p---na-
τοιάδε	toia/de	τοιόσδε	toio/sde	n-p---nn-
τοιάδε	toia/de	τοιόσδε	toio/sde	n-d---fa-
τοιάδε	toia/de	τοιόσδε	toio/sde	n-d---fn-
τοιάδε	toia/de	τοιόσδε	toio/sde	n-d---fv-
τοιάδε	toia/de	τοιόσδε	toio/sde	n-s---fn-
τοιάδ’	toia/d'	τοιόσδε	toio/sde	n-p---na-
τοιάδ’	toia/d'	τοιόσδε	toio/sde	n-p---nn-
τοιάδ’	toia/d'	τοιόσδε	toio/sde	n-d---fa-
τοιάδ’	toia/d'	τοιόσδε	toio/sde	n-d---fn-
τοιάδ’	toia/d'	τοιόσδε	toio/sde	n-d---fv-
τοιάδ’	toia/d'	τοιόσδε	toio/sde	n-s---fn-
τοιόνδ’	toio/nd'	τοιόσδε	toio/sde	n-s---ma-
τοιόνδ’	toio/nd'	τοιόσδε	toio/sde	n-s---na-
