’	'	ἒ	e)\	x--------
φέρουσα	fe/rousa	φέρω	fe/rw	v-sppafn-
φέρουσα	fe/rousa	φέρω	fe/rw	v-sppafv-
φέρουσαι	fe/rousai	φέρω	fe/rw	v-pppafn-
φέρουσαι	fe/rousai	φέρω	fe/rw	v-pppafv-
φέρουσαν	fe/rousan	φέρω	fe/rw	v-sppafa-
φέρουσι	fe/rousi	φέρω	fe/rw	v-pppamd-
φέρουσι	fe/rousi	φέρω	fe/rw	v-pppand-
φέρουσι	fe/rousi	φέρω	fe/rw	v3ppia---
φέρουσί	fe/rousi/	φέρω	fe/rw	v-pppamd-
φέρουσί	fe/rousi/	φέρω	fe/rw	v-pppand-
φέρουσί	fe/rousi/	φέρω	fe/rw	v3ppia---
φέρω	fe/rw	φέρω	fe/rw	v1spsa---
φέρω	fe/rw	φέρω	fe/rw	v1spia---
φέρων	fe/rwn	φέρω	fe/rw	v-sppamn-
φήμη	fh/mh	φήμη	fh/mh	n-s---fn-
φήμη	fh/mh	φήμη	fh/mh	n-s---fv-
φήμη	fh/mh	φῆμις	fh=mis	n-d---fn-
φήμη	fh/mh	φῆμις	fh=mis	n-d---fv-
φήμη	fh/mh	φῆμις	fh=mis	n-d---fa-
φήμην	fh/mhn	φήμη	fh/mh	n-s---fa-
φήμῃ	fh/mh|	φήμη	fh/mh	n-s---fd-
φήμῃ	fh/mh|	φῆμις	fh=mis	n-s---fd-
φής	fh/s	φημί	fhmi/	v2spia---
φήσας	fh/sas	φημί	fhmi/	v-sapamn-
φήσας	fh/sas	φημί	fhmi/	v-sapamv-
φήσειέ	fh/seie/	φημί	fhmi/	v3saoa---
φήσομεν	fh/somen	φημί	fhmi/	v1pasa---
φήσομεν	fh/somen	φημί	fhmi/	v1pfia---
φήσω	fh/sw	φημί	fhmi/	v1sasa---
φήσω	fh/sw	φημί	fhmi/	v1sfia---
φήσω	fh/sw	φημί	fhmi/	v2saim---
φίλ’	fi/l'	φίλος	fi/los	a-p---nn-
φίλ’	fi/l'	φίλος	fi/los	a-p---nv-
φίλ’	fi/l'	φίλος	fi/los	a-p---na-
φίλ’	fi/l'	φίλος	fi/los	n-s---mv-
φίλ’	fi/l'	φίλος	fi/los	a-s---mv-
φίλ’	fi/l'	φίλος	fi/los	a-p---fn-
φίλ’	fi/l'	φίλος	fi/los	a-p---fv-
φίλ’	fi/l'	φίλος	fi/los	a-s---fd-
φίλα	fi/la	φίλος	fi/los	a-p---nn-
φίλα	fi/la	φίλος	fi/los	a-p---nv-
φίλα	fi/la	φίλος	fi/los	a-p---na-
φίλα	fi/la	φίλος	fi/los	a-d---fn-
φίλα	fi/la	φίλος	fi/los	a-d---fv-
φίλα	fi/la	φίλος	fi/los	a-d---fa-
φίλα	fi/la	φίλος	fi/los	a-s---fn-
φίλα	fi/la	φίλος	fi/los	a-s---fv-
φίλα	fi/la	φῖλος	fi=los	n-p---nn-
φίλα	fi/la	φῖλος	fi=los	n-p---nv-
φίλα	fi/la	φῖλος	fi=los	n-p---na-
φίλια	fi/lia	φίλιος	fi/lios	a-p---nn-
φίλια	fi/lia	φίλιος	fi/lios	a-p---nv-
φίλια	fi/lia	φίλιος	fi/lios	a-p---na-
φίλια	fi/lia	φίλιος	fi/lios	n-p---nn-
φίλια	fi/lia	φίλιος	fi/lios	n-p---nv-
φίλια	fi/lia	φίλιος	fi/lios	n-p---na-
φίλιαι	fi/liai	φίλιος	fi/lios	a-p---fn-
φίλιαι	fi/liai	φίλιος	fi/lios	a-p---fv-
φίλοι	fi/loi	φίλος	fi/los	a-p---mn-
φίλοι	fi/loi	φίλος	fi/los	a-p---mv-
φίλοισι	fi/loisi	φίλος	fi/los	a-p---md-
φίλοισι	fi/loisi	φίλος	fi/los	a-p---nd-
φίλον	fi/lon	φίλος	fi/los	a-s---ma-
φίλον	fi/lon	φίλος	fi/los	a-s---nn-
φίλον	fi/lon	φίλος	fi/los	a-s---nv-
φίλον	fi/lon	φίλος	fi/los	a-s---na-
φίλος	fi/los	φίλος	fi/los	a-s---mn-
φίλου	fi/lou	φίλος	fi/los	a-s---mg-
φίλου	fi/lou	φίλος	fi/los	a-s---ng-
φίλου	fi/lou	φιλόω	filo/w	v2spma---
φίλου	fi/lou	φιλόω	filo/w	v3siia---
φίλους	fi/lous	φίλος	fi/los	a-p---ma-
φίλους	fi/lous	φῖλος	fi=los	n-s---ng-
φίλους	fi/lous	φιλόω	filo/w	v2siia---
φίλων	fi/lwn	φίλος	fi/los	a-p---fg-
φίλων	fi/lwn	φίλος	fi/los	a-p---mg-
φίλων	fi/lwn	φίλος	fi/los	a-p---ng-
φίλων	fi/lwn	φίλων	fi/lwn	n-s---mn-
φίλων	fi/lwn	φίλων	fi/lwn	n-s---mv-
φίλων	fi/lwn	φιλόω	filo/w	v3piia---
φίλων	fi/lwn	φιλόω	filo/w	v1siia---
φίλῳ	fi/lw|	φίλος	fi/los	a-s---md-
φίλῳ	fi/lw|	φίλος	fi/los	a-s---nd-
φόβον	fo/bon	φόβος	fo/bos	n-s---ma-
φόβος	fo/bos	φόβος	fo/bos	n-s---mn-
φόβου	fo/bou	φόβος	fo/bos	n-s---mg-
φόνον	fo/non	φόνος	fo/nos	n-s---ma-
φόνος	fo/nos	φόνος	fo/nos	n-s---mn-
φόνου	fo/nou	φόνος	fo/nos	n-s---mg-
φόνου	fo/nou	φονόω	fono/w	v2spma---
φόνου	fo/nou	φονόω	fono/w	v3siia---
φόνῳ	fo/nw|	φόνος	fo/nos	n-s---md-
φόρεε	fo/ree	φορέω	fore/w	v2spma---
φόρεε	fo/ree	φορέω	fore/w	v3siia---
φόρον	fo/ron	φόρον	fo/ron	n-s---nn-
φόρον	fo/ron	φόρον	fo/ron	n-s---nv-
φόρον	fo/ron	φόρον	fo/ron	n-s---na-
φόρον	fo/ron	φόρος	fo/ros	n-s---ma-
φόρος	fo/ros	φόρος	fo/ros	n-s---mn-
φόρου	fo/rou	φόρον	fo/ron	n-s---ng-
φόρου	fo/rou	φόρος	fo/ros	n-s---mg-
φόρους	fo/rous	φόρος	fo/ros	n-p---ma-
φόρτον	fo/rton	φόρτος	fo/rtos	n-s---ma-
φόρων	fo/rwn	φόρον	fo/ron	n-p---ng-
φόρων	fo/rwn	φόρος	fo/ros	n-p---mg-
φύγ’	fu/g'	φεύγω	feu/gw	v2sama---
φύγ’	fu/g'	φεύγω	feu/gw	v3saia---
φύει	fu/ei	φύος	fu/os	n-d---nn-
φύει	fu/ei	φύος	fu/os	n-d---nv-
φύει	fu/ei	φύος	fu/os	n-d---na-
φύει	fu/ei	φύος	fu/os	n-s---nd-
φύει	fu/ei	φύος	fu/os	n-s---nd-
φύει	fu/ei	φύω	fu/w	v2spie---
φύει	fu/ei	φύω	fu/w	v3spia---
φύειν	fu/ein	φύω	fu/w	v--pna---
φύεσθαι	fu/esqai	φύω	fu/w	v--pne---
φύεται	fu/etai	φύω	fu/w	v3spie---
φύλακα	fu/laka	φύλαξ	fu/lac	n-s---ma-
φύλακας	fu/lakas	φύλαξ	fu/lac	n-p---ma-
φύλακοι	fu/lakoi	φυλακός	fulako/s	n-p---mn-
φύλακοι	fu/lakoi	φυλακός	fulako/s	n-p---mv-
φύλακον	fu/lakon	φυλακός	fulako/s	n-s---ma-
φύλακος	fu/lakos	φύλαξ	fu/lac	n-s---mg-
φύλακος	fu/lakos	φυλακός	fulako/s	n-s---mn-
φύλαξαι	fu/lacai	φυλάσσω	fula/ssw	v2samm---
φύλαξαι	fu/lacai	φυλάζω	fula/zw	v2samm---
φύλλα	fu/lla	φύλλον	fu/llon	n-p---nn-
φύλλα	fu/lla	φύλλον	fu/llon	n-p---nv-
φύλλα	fu/lla	φύλλον	fu/llon	n-p---na-
φύλλων	fu/llwn	φύλλον	fu/llon	n-p---ng-
φύλλων	fu/llwn	φυλλόω	fullo/w	v3piia---
φύλλων	fu/llwn	φυλλόω	fullo/w	v1siia---
φύοντα	fu/onta	φύω	fu/w	v-pppann-
φύοντα	fu/onta	φύω	fu/w	v-pppanv-
φύοντα	fu/onta	φύω	fu/w	v-pppana-
φύοντα	fu/onta	φύω	fu/w	v-sppama-
φύονται	fu/ontai	φύω	fu/w	v3ppie---
φύσας	fu/sas	φύσας	fu/sas	v-sapamn-
φύσας	fu/sas	φύσας	fu/sas	v-sapamv-
φύσας	fu/sas	φύω	fu/w	v-papafa-
φύσας	fu/sas	φύω	fu/w	v-sapafg-
φύσας	fu/sas	φύω	fu/w	v-sapamn-
φύσας	fu/sas	φύω	fu/w	v-sapamv-
φύσας	fu/sas	φύζω	fu/zw	v-sapamn-
φύσας	fu/sas	φύζω	fu/zw	v-sapamv-
φύσας	fu/sas	φύζω	fu/zw	v2saia---
φύσας	fu/sas	φῦσα	fu=sa	n-p---fa-
φύσας	fu/sas	φῦσα	fu=sa	n-s---fg-
φύσας	fu/sas	φυσάω	fusa/w	v2siia---
φύσι	fu/si	φύς	fu/s	v-papamd-
φύσι	fu/si	φύσις	fu/sis	n-s---fv-
φύσι	fu/si	φύσις	fu/sis	n-s---fd-
φύσι	fu/si	φύω	fu/w	v-papamd-
φύσι	fu/si	φύω	fu/w	v-papand-
φύσιν	fu/sin	φύς	fu/s	v-papamd-
φύσιν	fu/sin	φύσις	fu/sis	n-s---fa-
φύσιν	fu/sin	φύω	fu/w	v-papamd-
φύσιν	fu/sin	φύω	fu/w	v-papand-
φύσιος	fu/sios	φύσις	fu/sis	n-s---fg-
φύσις	fu/sis	φύσις	fu/sis	n-p---fa-
φύσις	fu/sis	φύσις	fu/sis	n-s---fn-
φᾶρος	fa=ros	φᾶρος	fa=ros	n-s---nn-
φᾶρος	fa=ros	φᾶρος	fa=ros	n-s---nv-
φᾶρος	fa=ros	φᾶρος	fa=ros	n-s---na-
φᾶσα	fa=sa	φημί	fhmi/	v-sppafn-
φᾶσα	fa=sa	φημί	fhmi/	v-sppafv-
φᾶσα	fa=sa	φημί	fhmi/	v1saia---
φᾶσά	fa=sa/	φημί	fhmi/	v-sppafn-
φᾶσά	fa=sa/	φημί	fhmi/	v-sppafv-
φᾶσά	fa=sa/	φημί	fhmi/	v1saia---
φῆναι	fh=nai	φαίνω	fai/nw	v2samm---
φῆναι	fh=nai	φαίνω	fai/nw	v--ana---
φῆναι	fh=nai	φήνη	fh/nh	n-p---fn-
φῆναι	fh=nai	φήνη	fh/nh	n-p---fv-
φῦλον	fu=lon	φῦλον	fu=lon	n-s---nn-
φῦλον	fu=lon	φῦλον	fu=lon	n-s---nv-
φῦλον	fu=lon	φῦλον	fu=lon	n-s---na-
φῦμα	fu=ma	φῦμα	fu=ma	n-s---nn-
φῦμα	fu=ma	φῦμα	fu=ma	n-s---nv-
φῦμα	fu=ma	φῦμα	fu=ma	n-s---na-
φῦναι	fu=nai	φύω	fu/w	v--ana---
φῶρα	fw=ra	φώρ	fw/r	n-s---ma-
φῶς	fw=s	φάος	fa/os	n-s---nn-
φῶς	fw=s	φάος	fa/os	n-s---nv-
φῶς	fw=s	φάος	fa/os	n-s---na-
φῶσι	fw=si	φάος	fa/os	n-p---nd-
φῶσι	fw=si	φημί	fhmi/	v3p-sa---
χαιρέτω	xaire/tw	χαίρω	xai/rw	v3spma---
χαιρήσει	xairh/sei	χαίρω	xai/rw	v2sfim---
χαιρήσει	xairh/sei	χαίρω	xai/rw	v3sfia---
χαιρήσειν	xairh/sein	χαίρω	xai/rw	v--fna---
χαλεπά	xalepa/	χαλεπός	xalepo/s	a-p---nn-
χαλεπά	xalepa/	χαλεπός	xalepo/s	a-p---nv-
χαλεπά	xalepa/	χαλεπός	xalepo/s	a-p---na-
χαλεπά	xalepa/	χαλεπός	xalepo/s	a-d---fn-
χαλεπά	xalepa/	χαλεπός	xalepo/s	a-d---fv-
χαλεπά	xalepa/	χαλεπός	xalepo/s	a-d---fa-
χαλεπά	xalepa/	χαλεπός	xalepo/s	a-s---fn-
χαλεπά	xalepa/	χαλεπός	xalepo/s	a-s---fv-
χαλεπάς	xalepa/s	χαλεπός	xalepo/s	a-p---fa-
χαλεπόν	xalepo/n	χαλεπός	xalepo/s	a-s---ma-
χαλεπόν	xalepo/n	χαλεπός	xalepo/s	a-s---nn-
χαλεπόν	xalepo/n	χαλεπός	xalepo/s	a-s---nv-
χαλεπόν	xalepo/n	χαλεπός	xalepo/s	a-s---na-
χαλεπός	xalepo/s	χαλεπός	xalepo/s	a-s---mn-
χαλεπώτερα	xalepw/tera	χαλεπός	xalepo/s	a-p---nn-
χαλεπώτερα	xalepw/tera	χαλεπός	xalepo/s	a-p---nv-
χαλεπώτερα	xalepw/tera	χαλεπός	xalepo/s	a-p---na-
χαλεπῶς	xalepw=s	χαλεπός	xalepo/s	x--------
χαλεπῷ	xalepw=|	χαλεπός	xalepo/s	a-s---md-
χαλεπῷ	xalepw=|	χαλεπός	xalepo/s	a-s---nd-
χαλινούς	xalinou/s	χαλινός	xalino/s	n-p---ma-
χαλινόν	xalino/n	χαλινός	xalino/s	n-s---ma-
χαλινῶν	xalinw=n	χαλινός	xalino/s	n-p---mg-
χαλινῶν	xalinw=n	χαλινόω	xalino/w	v-sppamv-
χαλινῶν	xalinw=n	χαλινόω	xalino/w	v-sppann-
χαλινῶν	xalinw=n	χαλινόω	xalino/w	v-sppanv-
χαλινῶν	xalinw=n	χαλινόω	xalino/w	v-sppana-
χαλινῶν	xalinw=n	χαλινόω	xalino/w	v-sppamn-
χαλινῶν	xalinw=n	χαλινόω	xalino/w	v--pna---
χαλκεύς	xalkeu/s	χαλκεύς	xalkeu/s	n-s---mn-
χαλκοῦ	xalkou=	χάλκεος	xa/lkeos	a-s---mg-
χαλκοῦ	xalkou=	χάλκεος	xa/lkeos	a-s---ng-
χαλκοῦ	xalkou=	χαλκός	xalko/s	n-s---mg-
χαλκοῦ	xalkou=	χαλκόω	xalko/w	v2spme---
χαλκοῦ	xalkou=	χαλκόω	xalko/w	v2siie---
χαλκοῦ	xalkou=	χαλκοῦς	xalkou=s	a-s---mg-
χαλκοῦ	xalkou=	χαλκοῦς	xalkou=s	a-s---ng-
χαλκοῦ	xalkou=	χαλκοῦς	xalkou=s	n-s---mg-
χαλκέα	xalke/a	χάλκεος	xa/lkeos	a-p---nn-
χαλκέα	xalke/a	χάλκεος	xa/lkeos	a-p---nv-
χαλκέα	xalke/a	χάλκεος	xa/lkeos	a-p---na-
χαλκέα	xalke/a	χάλκεος	xa/lkeos	a-d---fn-
χαλκέα	xalke/a	χάλκεος	xa/lkeos	a-d---fv-
χαλκέα	xalke/a	χάλκεος	xa/lkeos	a-d---fa-
χαλκέα	xalke/a	χάλκεος	xa/lkeos	a-s---fn-
χαλκέα	xalke/a	χάλκεος	xa/lkeos	a-s---fv-
χαλκέα	xalke/a	χαλκεύς	xalkeu/s	n-s---ma-
χαλκέα	xalke/a	χαλκοῦς	xalkou=s	a-p---nn-
χαλκέα	xalke/a	χαλκοῦς	xalkou=s	a-p---nv-
χαλκέα	xalke/a	χαλκοῦς	xalkou=s	a-p---na-
χαλκέα	xalke/a	χαλκοῦς	xalkou=s	a-p---nn-
χαλκέα	xalke/a	χαλκοῦς	xalkou=s	a-p---nv-
χαλκέα	xalke/a	χαλκοῦς	xalkou=s	a-p---na-
χαλκέα	xalke/a	χαλκοῦς	xalkou=s	a-d---fn-
χαλκέα	xalke/a	χαλκοῦς	xalkou=s	a-d---fv-
χαλκέα	xalke/a	χαλκοῦς	xalkou=s	a-d---fa-
χαλκέα	xalke/a	χαλκοῦς	xalkou=s	a-s---fn-
χαλκέα	xalke/a	χαλκοῦς	xalkou=s	a-s---fv-
χαλκέην	xalke/hn	χάλκεος	xa/lkeos	a-s---fa-
χαλκέην	xalke/hn	χαλκοῦς	xalkou=s	a-s---fa-
χαλκέος	xalke/os	χάλκεος	xa/lkeos	a-s---mn-
χαλκέος	xalke/os	χαλκεύς	xalkeu/s	n-s---mg-
χαλκέος	xalke/os	χαλκοῦς	xalkou=s	a-s---mn-
χαλκέος	xalke/os	χαλκοῦς	xalkou=s	a-s---mn-
χαλκέος	xalke/os	χαλκοῦς	xalkou=s	n-s---mn-
χαλκέου	xalke/ou	χάλκεος	xa/lkeos	a-s---mg-
χαλκέου	xalke/ou	χάλκεος	xa/lkeos	a-s---ng-
χαλκέου	xalke/ou	χάλκεος	xa/lkeos	n-s---mg-
χαλκέου	xalke/ou	χάλκεος	xa/lkeos	n-s---fg-
χαλκέου	xalke/ou	χάλκεος	xa/lkeos	n-s---ng-
χαλκέου	xalke/ou	χαλκοῦς	xalkou=s	a-s---mg-
χαλκέου	xalke/ou	χαλκοῦς	xalkou=s	a-s---ng-
χαλκέου	xalke/ou	χαλκοῦς	xalkou=s	n-s---mg-
χαλκέους	xalke/ous	χάλκεος	xa/lkeos	a-p---ma-
χαλκέους	xalke/ous	χάλκεος	xa/lkeos	n-p---ma-
χαλκέους	xalke/ous	χάλκεος	xa/lkeos	n-p---fa-
χαλκέους	xalke/ous	χαλκοῦς	xalkou=s	a-p---ma-
χαλκέους	xalke/ous	χαλκοῦς	xalkou=s	n-p---ma-
χαλκέων	xalke/wn	χάλκεος	xa/lkeos	a-p---fg-
χαλκέων	xalke/wn	χάλκεος	xa/lkeos	a-p---mg-
χαλκέων	xalke/wn	χάλκεος	xa/lkeos	a-p---ng-
χαλκέων	xalke/wn	χάλκεος	xa/lkeos	n-p---mg-
χαλκέων	xalke/wn	χάλκεος	xa/lkeos	n-p---fg-
χαλκέων	xalke/wn	χάλκεος	xa/lkeos	n-p---ng-
χαλκέων	xalke/wn	χαλκεύς	xalkeu/s	n-p---mg-
χαλκέων	xalke/wn	χαλκεύς	xalkeu/s	n-p---mg-
χαλκέων	xalke/wn	χαλκοῦς	xalkou=s	a-p---fg-
χαλκέων	xalke/wn	χαλκοῦς	xalkou=s	a-p---mg-
χαλκέων	xalke/wn	χαλκοῦς	xalkou=s	a-p---ng-
χαλκέων	xalke/wn	χαλκοῦς	xalkou=s	n-p---mg-
χαλκέῃ	xalke/h|	χάλκεος	xa/lkeos	a-s---fd-
χαλκέῃ	xalke/h|	χαλκοῦς	xalkou=s	a-s---fd-
χαλκέῳ	xalke/w|	χάλκεος	xa/lkeos	a-s---md-
χαλκέῳ	xalke/w|	χάλκεος	xa/lkeos	a-s---nd-
χαλκέῳ	xalke/w|	χάλκεος	xa/lkeos	n-s---md-
χαλκέῳ	xalke/w|	χάλκεος	xa/lkeos	n-s---fd-
χαλκέῳ	xalke/w|	χάλκεος	xa/lkeos	n-s---nd-
χαλκέῳ	xalke/w|	χαλκοῦς	xalkou=s	a-s---md-
χαλκέῳ	xalke/w|	χαλκοῦς	xalkou=s	a-s---nd-
χαλκέῳ	xalke/w|	χαλκοῦς	xalkou=s	n-s---md-
χαλκήιον	xalkh/ion	χάλκειος	xa/lkeios	a-s---ma-
χαλκήιον	xalkh/ion	χάλκειος	xa/lkeios	a-s---nn-
χαλκήιον	xalkh/ion	χάλκειος	xa/lkeios	a-s---nv-
χαλκήιον	xalkh/ion	χάλκειος	xa/lkeios	a-s---na-
χαλκήιον	xalkh/ion	χαλκεῖον	xalkei=on	n-s---nn-
χαλκήιον	xalkh/ion	χαλκεῖον	xalkei=on	n-s---nv-
χαλκήιον	xalkh/ion	χαλκεῖον	xalkei=on	n-s---na-
χαλκήιον	xalkh/ion	χαλκήιος	xalkh/ios	a-s---ma-
χαλκήιον	xalkh/ion	χαλκήιος	xalkh/ios	a-s---nn-
χαλκήιον	xalkh/ion	χαλκήιος	xalkh/ios	a-s---nv-
χαλκήιον	xalkh/ion	χαλκήιος	xalkh/ios	a-s---na-
χαλκήιόν	xalkh/io/n	χάλκειος	xa/lkeios	a-s---ma-
χαλκήιόν	xalkh/io/n	χάλκειος	xa/lkeios	a-s---nn-
χαλκήιόν	xalkh/io/n	χάλκειος	xa/lkeios	a-s---nv-
χαλκήιόν	xalkh/io/n	χάλκειος	xa/lkeios	a-s---na-
χαλκήιόν	xalkh/io/n	χαλκεῖον	xalkei=on	n-s---nn-
χαλκήιόν	xalkh/io/n	χαλκεῖον	xalkei=on	n-s---nv-
χαλκήιόν	xalkh/io/n	χαλκεῖον	xalkei=on	n-s---na-
χαλκήιόν	xalkh/io/n	χαλκήιος	xalkh/ios	a-s---ma-
χαλκήιόν	xalkh/io/n	χαλκήιος	xalkh/ios	a-s---nn-
χαλκήιόν	xalkh/io/n	χαλκήιος	xalkh/ios	a-s---nv-
χαλκήιόν	xalkh/io/n	χαλκήιος	xalkh/ios	a-s---na-
χαλκόν	xalko/n	χαλκός	xalko/s	n-s---ma-
χαλκόπυλον	xalko/pulon	χαλκόπυλος	xalko/pulos	n-s---ma-
χαλκόπυλον	xalko/pulon	χαλκόπυλος	xalko/pulos	n-s---fa-
χαλκόπυλον	xalko/pulon	χαλκόπυλος	xalko/pulos	n-s---nn-
χαλκόπυλον	xalko/pulon	χαλκόπυλος	xalko/pulos	n-s---nv-
χαλκόπυλον	xalko/pulon	χαλκόπυλος	xalko/pulos	n-s---na-
χαλκός	xalko/s	χαλκός	xalko/s	n-s---mn-
χαλκῷ	xalkw=|	χάλκεος	xa/lkeos	a-s---md-
χαλκῷ	xalkw=|	χάλκεος	xa/lkeos	a-s---nd-
χαλκῷ	xalkw=|	χαλκός	xalko/s	n-s---md-
χαλκῷ	xalkw=|	χαλκοῦς	xalkou=s	a-s---md-
χαλκῷ	xalkw=|	χαλκοῦς	xalkou=s	a-s---nd-
χαλκῷ	xalkw=|	χαλκοῦς	xalkou=s	n-s---md-
χαμαί	xamai/	χαμαί	xamai/	d--------
χαμᾶθεν	xama=qen	χαμᾶθεν	xama=qen	d--------
χαραδρωθείη	xaradrwqei/h	χαραδρόομαι	xaradro/omai	v3saoe---
χαρακτήρ	xarakth/r	χαρακτήρ	xarakth/r	n-s---mn-
χαρακτῆρα	xarakth=ra	χαρακτήρ	xarakth/r	n-s---ma-
χαρακτῆρες	xarakth=res	χαρακτήρ	xarakth/r	n-p---mn-
χαρακτῆρες	xarakth=res	χαρακτήρ	xarakth/r	n-p---mv-
χαριεῖσθαι	xariei=sqai	χαρίζομαι	xari/zomai	v--fne---
χαριεῖσθαι	xariei=sqai	χαρίζω	xari/zw	v--fnm---
χαριεῖσθε	xariei=sqe	χαρίζομαι	xari/zomai	v2pfie---
χαριεῖσθε	xariei=sqe	χαρίζω	xari/zw	v2pfim---
χαριζοίμην	xarizoi/mhn	χαρίζομαι	xari/zomai	v1spoe---
χαριζοίμην	xarizoi/mhn	χαρίζω	xari/zw	v1spoe---
χαριέαι	xarie/ai	χαρίζομαι	xari/zomai	v2sfie---
χαριέαι	xarie/ai	χαρίζω	xari/zw	v2sfim---
χαρμόσυνα	xarmo/suna	χαρμόσυνος	xarmo/sunos	a-p---nn-
χαρμόσυνα	xarmo/suna	χαρμόσυνος	xarmo/sunos	a-p---nv-
χαρμόσυνα	xarmo/suna	χαρμόσυνος	xarmo/sunos	a-p---na-
χαράδραν	xara/dran	χαράδρα	xara/dra	n-s---fa-
χαρίζεσθαι	xari/zesqai	χαρίζομαι	xari/zomai	v--pne---
χαρίζεσθαι	xari/zesqai	χαρίζω	xari/zw	v--pne---
χαρίζοισθε	xari/zoisqe	χαρίζομαι	xari/zomai	v2ppoe---
χαρίζοισθε	xari/zoisqe	χαρίζω	xari/zw	v2ppoe---
χαυλιόδοντας	xaulio/dontas	χαυλιόδους	xaulio/dous	n-p---ma-
χαυλιόδοντας	xaulio/dontas	χαυλιόδους	xaulio/dous	n-p---fa-
χαυλιόδοντας	xaulio/dontas	χαυλιόδων	xaulio/dwn	n-p---ma-
χαυλιόδοντας	xaulio/dontas	χαυλιόδων	xaulio/dwn	n-p---fa-
χαίρει	xai/rei	χαίρω	xai/rw	v2spie---
χαίρει	xai/rei	χαίρω	xai/rw	v3spia---
χαίρειν	xai/rein	χαίρω	xai/rw	v--pna---
χαίροντα	xai/ronta	χαίρω	xai/rw	v-pppann-
χαίροντα	xai/ronta	χαίρω	xai/rw	v-pppanv-
χαίροντα	xai/ronta	χαίρω	xai/rw	v-pppana-
χαίροντα	xai/ronta	χαίρω	xai/rw	v-sppama-
χαίροντας	xai/rontas	χαίρω	xai/rw	v-pppama-
χαίροντες	xai/rontes	χαίρω	xai/rw	v-pppamn-
χαίροντες	xai/rontes	χαίρω	xai/rw	v-pppamv-
χαίρουσι	xai/rousi	χαίρω	xai/rw	v-pppamd-
χαίρουσι	xai/rousi	χαίρω	xai/rw	v-pppand-
χαίρουσι	xai/rousi	χαίρω	xai/rw	v3ppia---
χαίρων	xai/rwn	χαίρω	xai/rw	v-sppamn-
χειμασίην	xeimasi/hn	χειμασία	xeimasi/a	n-s---fa-
χειμαίνεσθαι	xeimai/nesqai	χειμαίνω	xeimai/nw	v--pne---
χειμερινήν	xeimerinh/n	χειμερινός	xeimerino/s	a-s---fa-
χειμερινόν	xeimerino/n	χειμερινός	xeimerino/s	a-s---ma-
χειμερινόν	xeimerino/n	χειμερινός	xeimerino/s	a-s---nn-
χειμερινόν	xeimerino/n	χειμερινός	xeimerino/s	a-s---nv-
χειμερινόν	xeimerino/n	χειμερινός	xeimerino/s	a-s---na-
χειμεριωτάτους	xeimeriwta/tous	χειμέριος	xeime/rios	a-p---mas
χειμεριωτάτους	xeimeriwta/tous	χειμέριος	xeime/rios	a-p---mas
χειμερίζοντος	xeimeri/zontos	χειμερίζω	xeimeri/zw	v-sppamg-
χειμερίζοντος	xeimeri/zontos	χειμερίζω	xeimeri/zw	v-sppang-
χειμερίσαι	xeimeri/sai	χειμερίζω	xeimeri/zw	v--ana---
χειμερίσαι	xeimeri/sai	χειμερίζω	xeimeri/zw	v3saoa---
χειμερίσας	xeimeri/sas	χειμερίζω	xeimeri/zw	v-sapamn-
χειμερίσας	xeimeri/sas	χειμερίζω	xeimeri/zw	v-sapamv-
χειμάρρῳ	xeima/rrw|	χείμαρρος	xei/marros	n-s---md-
χειμάρρῳ	xeima/rrw|	χείμαρρος	xei/marros	n-s---fd-
χειμάρρῳ	xeima/rrw|	χείμαρρος	xei/marros	n-s---nd-
χειμάρρῳ	xeima/rrw|	χειμάρρους	xeima/rrous	n-s---md-
